TiVA,Desci4,HS-2digit,HS-4digit,HS-6digit,EUC
D27,D27,84,8419,841919,CAP
D27,D27,84,8422,842211,CONS
D27,D27,84,8450,845011,CONS
D27,D27,84,8450,845012,CONS
D27,D27,84,8450,845019,CONS
D27,D27,84,8451,845121,CONS
D27,D27,85,8501,850110,CAP
D27,D27,85,8501,850120,CAP
D27,D27,85,8501,850131,CAP
D27,D27,85,8501,850132,CAP
D27,D27,85,8501,850133,CAP
D27,D27,85,8501,850134,CAP
D27,D27,85,8501,850140,CAP
D27,D27,85,8501,850151,CAP
D27,D27,85,8501,850152,CAP
D27,D27,85,8501,850153,CAP
D27,D27,85,8501,850161,CAP
D27,D27,85,8501,850162,CAP
D27,D27,85,8501,850163,CAP
D27,D27,85,8501,850164,CAP
D27,D27,85,8502,850211,CAP
D27,D27,85,8502,850212,CAP
D27,D27,85,8502,850213,CAP
D27,D27,85,8502,850220,CAP
D27,D27,85,8502,850231,CAP
D27,D27,85,8502,850239,CAP
D27,D27,85,8502,850240,CAP
D27,D27,85,8503,850300,INT
D27,D27,85,8504,850410,CAP
D27,D27,85,8504,850421,CAP
D27,D27,85,8504,850422,CAP
D27,D27,85,8504,850423,CAP
D27,D27,85,8504,850431,CAP
D27,D27,85,8504,850432,CAP
D27,D27,85,8504,850433,CAP
D27,D27,85,8504,850434,CAP
D27,D27,85,8504,850440,CAP
D27,D27,85,8504,850450,CAP
D27,D27,85,8504,850490,INT
D27,D27,85,8505,850520,CAP
D27,D27,85,8505,850590,CAP
D27,D27,85,8506,850610,CONS
D27,D27,85,8506,850630,CONS
D27,D27,85,8506,850640,CONS
D27,D27,85,8506,850650,CONS
D27,D27,85,8506,850660,CONS
D27,D27,85,8506,850680,CONS
D27,D27,85,8506,850690,INT
D27,D27,85,8507,850710,INT
D27,D27,85,8507,850720,INT
D27,D27,85,8507,850730,INT
D27,D27,85,8507,850740,INT
D27,D27,85,8507,850750,INT
D27,D27,85,8507,850760,INT
D27,D27,85,8507,850780,INT
D27,D27,85,8507,850790,INT
D27,D27,85,8508,850811,CONS
D27,D27,85,8508,850870,INT
D27,D27,85,8509,850940,CONS
D27,D27,85,8509,850980,CONS
D27,D27,85,8509,850990,INT
D27,D27,85,8510,851010,CONS
D27,D27,85,8510,851020,CONS
D27,D27,85,8510,851030,CONS
D27,D27,85,8510,851090,INT
D27,D27,85,8512,851210,INT
D27,D27,85,8512,851220,INT
D27,D27,85,8512,851290,INT
D27,D27,85,8513,851310,INT
D27,D27,85,8513,851390,INT
D27,D27,85,8515,851511,CAP
D27,D27,85,8515,851519,CAP
D27,D27,85,8515,851521,CAP
D27,D27,85,8515,851529,CAP
D27,D27,85,8515,851531,CAP
D27,D27,85,8515,851539,CAP
D27,D27,85,8516,851610,INT
D27,D27,85,8516,851621,CONS
D27,D27,85,8516,851629,CONS
D27,D27,85,8516,851631,CONS
D27,D27,85,8516,851632,CONS
D27,D27,85,8516,851633,CAP
D27,D27,85,8516,851640,CONS
D27,D27,85,8516,851650,CONS
D27,D27,85,8516,851660,CONS
D27,D27,85,8516,851671,CONS
D27,D27,85,8516,851672,CONS
D27,D27,85,8516,851679,CONS
D27,D27,85,8516,851680,INT
D27,D27,85,8516,851690,INT
D27,D27,85,8530,853010,CAP
D27,D27,85,8530,853080,CAP
D27,D27,85,8530,853090,INT
D27,D27,85,8531,853120,CAP
D27,D27,85,8531,853180,CAP
D27,D27,85,8531,853190,INT
D27,D27,85,8535,853510,INT
D27,D27,85,8535,853521,INT
D27,D27,85,8535,853529,INT
D27,D27,85,8535,853530,INT
D27,D27,85,8535,853540,INT
D27,D27,85,8535,853590,INT
D27,D27,85,8536,853610,INT
D27,D27,85,8536,853620,INT
D27,D27,85,8536,853630,INT
D27,D27,85,8536,853641,INT
D27,D27,85,8536,853649,INT
D27,D27,85,8536,853650,INT
D27,D27,85,8536,853661,INT
D27,D27,85,8536,853669,INT
D27,D27,85,8536,853690,INT
D27,D27,85,8537,853710,INT
D27,D27,85,8537,853720,INT
D27,D27,85,8538,853810,INT
D27,D27,85,8538,853890,INT
D27,D27,85,8539,853910,INT
D27,D27,85,8539,853921,CONS
D27,D27,85,8539,853922,CONS
D27,D27,85,8539,853929,INT
D27,D27,85,8539,853931,INT
D27,D27,85,8539,853932,INT
D27,D27,85,8539,853939,INT
D27,D27,85,8539,853941,INT
D27,D27,85,8539,853949,INT
D27,D27,85,8539,853990,INT
D27,D27,85,8543,854310,CAP
D27,D27,85,8543,854320,CAP
D27,D27,85,8543,854330,CAP
D27,D27,85,8543,854370,CAP
D27,D27,85,8543,854390,INT
D27,D27,85,8544,854411,INT
D27,D27,85,8544,854419,INT
D27,D27,85,8544,854420,INT
D27,D27,85,8544,854442,INT
D27,D27,85,8544,854449,INT
D27,D27,85,8544,854460,INT
D27,D27,85,8544,854470,INT
D27,D27,85,8545,854511,INT
D27,D27,85,8545,854519,INT
D27,D27,85,8545,854520,INT
D27,D27,85,8545,854590,INT
D27,D27,85,8546,854690,INT
D27,D27,85,8547,854790,INT
D27,D27,85,8548,854890,INT
D27,D27,90,9001,900110,INT
D27,D27,90,9001,900120,INT
D27,D27,90,9001,900130,CONS
D27,D27,90,9001,900140,INT
D27,D27,90,9001,900150,INT
D27,D27,90,9001,900190,INT
D27,D27,90,9002,900219,INT
D27,D27,90,9002,900220,INT
D27,D27,90,9002,900290,INT
D27,D27,94,9405,940510,INT
D27,D27,94,9405,940520,CONS
D27,D27,94,9405,940530,CONS
D27,D27,94,9405,940540,INT
D27,D27,94,9405,940550,INT
D27,D27,94,9405,940560,INT
D27,D27,94,9405,940599,INT
D28,D28,73,7315,731511,INT
D28,D28,73,7315,731512,INT
D28,D28,73,7315,731519,INT
D28,D28,84,8401,840120,CAP
D28,D28,84,8405,840510,CAP
D28,D28,84,8405,840590,INT
D28,D28,84,8406,840610,CAP
D28,D28,84,8406,840681,CAP
D28,D28,84,8406,840682,CAP
D28,D28,84,8406,840690,INT
D28,D28,84,8407,840721,CONS
D28,D28,84,8407,840729,INT
D28,D28,84,8407,840790,CAP
D28,D28,84,8408,840810,INT
D28,D28,84,8408,840890,CAP
D28,D28,84,8410,841011,CAP
D28,D28,84,8410,841012,CAP
D28,D28,84,8410,841013,CAP
D28,D28,84,8410,841090,INT
D28,D28,84,8411,841181,INT
D28,D28,84,8411,841182,INT
D28,D28,84,8411,841199,INT
D28,D28,84,8412,841221,CAP
D28,D28,84,8412,841229,CAP
D28,D28,84,8412,841231,CAP
D28,D28,84,8412,841239,CAP
D28,D28,84,8412,841280,CAP
D28,D28,84,8412,841290,INT
D28,D28,84,8413,841311,CAP
D28,D28,84,8413,841319,CAP
D28,D28,84,8413,841320,CAP
D28,D28,84,8413,841330,CAP
D28,D28,84,8413,841340,CAP
D28,D28,84,8413,841350,CAP
D28,D28,84,8413,841360,CAP
D28,D28,84,8413,841370,CAP
D28,D28,84,8413,841381,CAP
D28,D28,84,8413,841382,CAP
D28,D28,84,8413,841391,INT
D28,D28,84,8413,841392,INT
D28,D28,84,8414,841410,CAP
D28,D28,84,8414,841420,CAP
D28,D28,84,8414,841430,CAP
D28,D28,84,8414,841440,CAP
D28,D28,84,8414,841459,CAP
D28,D28,84,8414,841480,CAP
D28,D28,84,8414,841490,INT
D28,D28,84,8415,841510,CONS
D28,D28,84,8415,841520,INT
D28,D28,84,8415,841581,CAP
D28,D28,84,8415,841582,CAP
D28,D28,84,8415,841583,CAP
D28,D28,84,8415,841590,INT
D28,D28,84,8416,841610,CAP
D28,D28,84,8416,841620,CAP
D28,D28,84,8416,841630,CAP
D28,D28,84,8416,841690,INT
D28,D28,84,8417,841710,CAP
D28,D28,84,8417,841720,CAP
D28,D28,84,8417,841780,CAP
D28,D28,84,8417,841790,INT
D28,D28,84,8418,841850,CAP
D28,D28,84,8418,841861,CAP
D28,D28,84,8418,841869,CAP
D28,D28,84,8418,841891,INT
D28,D28,84,8418,841899,INT
D28,D28,84,8419,841931,CAP
D28,D28,84,8419,841932,CAP
D28,D28,84,8419,841939,CAP
D28,D28,84,8419,841940,CAP
D28,D28,84,8419,841950,CAP
D28,D28,84,8419,841960,CAP
D28,D28,84,8419,841981,CAP
D28,D28,84,8419,841989,CAP
D28,D28,84,8419,841990,INT
D28,D28,84,8420,842010,CAP
D28,D28,84,8420,842091,INT
D28,D28,84,8420,842099,INT
D28,D28,84,8421,842111,CAP
D28,D28,84,8421,842112,CAP
D28,D28,84,8421,842119,CAP
D28,D28,84,8421,842121,CAP
D28,D28,84,8421,842122,CAP
D28,D28,84,8421,842123,CAP
D28,D28,84,8421,842129,CAP
D28,D28,84,8421,842131,CAP
D28,D28,84,8421,842139,CAP
D28,D28,84,8421,842191,INT
D28,D28,84,8421,842199,INT
D28,D28,84,8422,842219,CAP
D28,D28,84,8422,842220,CAP
D28,D28,84,8422,842230,CAP
D28,D28,84,8422,842240,CAP
D28,D28,84,8422,842290,INT
D28,D28,84,8423,842310,CONS
D28,D28,84,8423,842320,CAP
D28,D28,84,8423,842330,CAP
D28,D28,84,8423,842381,CAP
D28,D28,84,8423,842382,CAP
D28,D28,84,8423,842389,CAP
D28,D28,84,8423,842390,INT
D28,D28,84,8424,842410,CAP
D28,D28,84,8424,842420,CAP
D28,D28,84,8424,842430,CAP
D28,D28,84,8424,842481,CAP
D28,D28,84,8424,842489,CAP
D28,D28,84,8424,842490,INT
D28,D28,84,8425,842511,CAP
D28,D28,84,8425,842519,CAP
D28,D28,84,8425,842531,CAP
D28,D28,84,8425,842539,CAP
D28,D28,84,8425,842541,CAP
D28,D28,84,8425,842542,CAP
D28,D28,84,8425,842549,CAP
D28,D28,84,8426,842611,CAP
D28,D28,84,8426,842612,CAP
D28,D28,84,8426,842619,CAP
D28,D28,84,8426,842620,CAP
D28,D28,84,8426,842630,CAP
D28,D28,84,8426,842641,CAP
D28,D28,84,8426,842649,CAP
D28,D28,84,8426,842691,CAP
D28,D28,84,8426,842699,CAP
D28,D28,84,8427,842710,CAP
D28,D28,84,8427,842720,CAP
D28,D28,84,8427,842790,CAP
D28,D28,84,8428,842810,CAP
D28,D28,84,8428,842820,CAP
D28,D28,84,8428,842831,CAP
D28,D28,84,8428,842832,CAP
D28,D28,84,8428,842833,CAP
D28,D28,84,8428,842839,CAP
D28,D28,84,8428,842840,CAP
D28,D28,84,8428,842860,CAP
D28,D28,84,8428,842890,CAP
D28,D28,84,8429,842911,CAP
D28,D28,84,8429,842919,CAP
D28,D28,84,8429,842920,CAP
D28,D28,84,8429,842930,CAP
D28,D28,84,8429,842940,CAP
D28,D28,84,8429,842951,CAP
D28,D28,84,8429,842952,CAP
D28,D28,84,8429,842959,CAP
D28,D28,84,8430,843010,CAP
D28,D28,84,8430,843020,CAP
D28,D28,84,8430,843031,CAP
D28,D28,84,8430,843039,CAP
D28,D28,84,8430,843041,CAP
D28,D28,84,8430,843049,CAP
D28,D28,84,8430,843050,CAP
D28,D28,84,8430,843061,CAP
D28,D28,84,8430,843069,CAP
D28,D28,84,8431,843110,INT
D28,D28,84,8431,843120,INT
D28,D28,84,8431,843131,INT
D28,D28,84,8431,843139,INT
D28,D28,84,8431,843141,INT
D28,D28,84,8431,843142,INT
D28,D28,84,8431,843143,INT
D28,D28,84,8431,843149,INT
D28,D28,84,8432,843210,CAP
D28,D28,84,8432,843221,CAP
D28,D28,84,8432,843229,CAP
D28,D28,84,8432,843230,CAP
D28,D28,84,8432,843240,CAP
D28,D28,84,8432,843280,CAP
D28,D28,84,8432,843290,INT
D28,D28,84,8433,843311,CONS
D28,D28,84,8433,843319,CONS
D28,D28,84,8433,843320,CAP
D28,D28,84,8433,843330,CAP
D28,D28,84,8433,843340,CAP
D28,D28,84,8433,843351,CAP
D28,D28,84,8433,843352,CAP
D28,D28,84,8433,843353,CAP
D28,D28,84,8433,843359,CAP
D28,D28,84,8433,843360,CAP
D28,D28,84,8433,843390,INT
D28,D28,84,8434,843410,CAP
D28,D28,84,8434,843420,CAP
D28,D28,84,8434,843490,INT
D28,D28,84,8435,843510,CAP
D28,D28,84,8435,843590,INT
D28,D28,84,8436,843610,CAP
D28,D28,84,8436,843621,CAP
D28,D28,84,8436,843629,CAP
D28,D28,84,8436,843680,CAP
D28,D28,84,8436,843691,INT
D28,D28,84,8436,843699,INT
D28,D28,84,8437,843710,CAP
D28,D28,84,8437,843780,CAP
D28,D28,84,8437,843790,INT
D28,D28,84,8438,843810,CAP
D28,D28,84,8438,843820,CAP
D28,D28,84,8438,843830,CAP
D28,D28,84,8438,843840,CAP
D28,D28,84,8438,843850,CAP
D28,D28,84,8438,843860,CAP
D28,D28,84,8438,843880,CAP
D28,D28,84,8438,843890,INT
D28,D28,84,8439,843910,CAP
D28,D28,84,8439,843920,CAP
D28,D28,84,8439,843930,CAP
D28,D28,84,8439,843991,INT
D28,D28,84,8439,843999,INT
D28,D28,84,8440,844010,CAP
D28,D28,84,8440,844090,INT
D28,D28,84,8441,844110,CAP
D28,D28,84,8441,844120,CAP
D28,D28,84,8441,844130,CAP
D28,D28,84,8441,844140,CAP
D28,D28,84,8441,844180,CAP
D28,D28,84,8441,844190,INT
D28,D28,84,8442,844230,CAP
D28,D28,84,8442,844240,INT
D28,D28,84,8443,844311,CAP
D28,D28,84,8443,844312,CAP
D28,D28,84,8443,844313,CAP
D28,D28,84,8443,844314,CAP
D28,D28,84,8443,844315,CAP
D28,D28,84,8443,844316,CAP
D28,D28,84,8443,844317,CAP
D28,D28,84,8443,844319,CAP
D28,D28,84,8443,844332,CAP
D28,D28,84,8443,844339,CAP
D28,D28,84,8443,844391,CAP
D28,D28,84,8443,844399,CAP
D28,D28,84,8444,844400,CAP
D28,D28,84,8445,844511,CAP
D28,D28,84,8445,844512,CAP
D28,D28,84,8445,844513,CAP
D28,D28,84,8445,844519,CAP
D28,D28,84,8445,844520,CAP
D28,D28,84,8445,844530,CAP
D28,D28,84,8445,844540,CAP
D28,D28,84,8445,844590,CAP
D28,D28,84,8446,844610,CAP
D28,D28,84,8446,844621,CAP
D28,D28,84,8446,844629,CAP
D28,D28,84,8446,844630,CAP
D28,D28,84,8447,844711,CAP
D28,D28,84,8447,844712,CAP
D28,D28,84,8447,844720,CAP
D28,D28,84,8447,844790,CAP
D28,D28,84,8448,844811,INT
D28,D28,84,8448,844819,INT
D28,D28,84,8448,844820,INT
D28,D28,84,8448,844831,INT
D28,D28,84,8448,844832,INT
D28,D28,84,8448,844833,INT
D28,D28,84,8448,844839,INT
D28,D28,84,8448,844842,INT
D28,D28,84,8448,844849,INT
D28,D28,84,8448,844851,INT
D28,D28,84,8448,844859,INT
D28,D28,84,8449,844900,CAP
D28,D28,84,8450,845020,CAP
D28,D28,84,8450,845090,INT
D28,D28,84,8451,845110,CAP
D28,D28,84,8451,845129,CAP
D28,D28,84,8451,845130,CAP
D28,D28,84,8451,845140,CAP
D28,D28,84,8451,845150,CAP
D28,D28,84,8451,845180,CAP
D28,D28,84,8451,845190,INT
D28,D28,84,8452,845210,CONS
D28,D28,84,8452,845221,CAP
D28,D28,84,8452,845229,CAP
D28,D28,84,8452,845230,INT
D28,D28,84,8452,845290,INT
D28,D28,84,8453,845310,CAP
D28,D28,84,8453,845320,CAP
D28,D28,84,8453,845380,CAP
D28,D28,84,8453,845390,INT
D28,D28,84,8454,845410,CAP
D28,D28,84,8454,845420,CAP
D28,D28,84,8454,845430,CAP
D28,D28,84,8454,845490,INT
D28,D28,84,8455,845510,CAP
D28,D28,84,8455,845521,CAP
D28,D28,84,8455,845522,CAP
D28,D28,84,8455,845530,INT
D28,D28,84,8455,845590,INT
D28,D28,84,8456,845610,CAP
D28,D28,84,8456,845620,CAP
D28,D28,84,8456,845630,CAP
D28,D28,84,8456,845690,CAP
D28,D28,84,8457,845710,CAP
D28,D28,84,8457,845720,CAP
D28,D28,84,8457,845730,CAP
D28,D28,84,8458,845811,CAP
D28,D28,84,8458,845819,CAP
D28,D28,84,8458,845891,CAP
D28,D28,84,8458,845899,CAP
D28,D28,84,8459,845910,CAP
D28,D28,84,8459,845921,CAP
D28,D28,84,8459,845929,CAP
D28,D28,84,8459,845931,CAP
D28,D28,84,8459,845939,CAP
D28,D28,84,8459,845940,CAP
D28,D28,84,8459,845951,CAP
D28,D28,84,8459,845959,CAP
D28,D28,84,8459,845961,CAP
D28,D28,84,8459,845969,CAP
D28,D28,84,8459,845970,CAP
D28,D28,84,8460,846011,CAP
D28,D28,84,8460,846019,CAP
D28,D28,84,8460,846021,CAP
D28,D28,84,8460,846029,CAP
D28,D28,84,8460,846031,CAP
D28,D28,84,8460,846039,CAP
D28,D28,84,8460,846040,CAP
D28,D28,84,8460,846090,CAP
D28,D28,84,8461,846120,CAP
D28,D28,84,8461,846130,CAP
D28,D28,84,8461,846140,CAP
D28,D28,84,8461,846150,CAP
D28,D28,84,8461,846190,CAP
D28,D28,84,8462,846210,CAP
D28,D28,84,8462,846221,CAP
D28,D28,84,8462,846229,CAP
D28,D28,84,8462,846231,CAP
D28,D28,84,8462,846239,CAP
D28,D28,84,8462,846241,CAP
D28,D28,84,8462,846249,CAP
D28,D28,84,8462,846291,CAP
D28,D28,84,8462,846299,CAP
D28,D28,84,8463,846310,CAP
D28,D28,84,8463,846320,CAP
D28,D28,84,8463,846330,CAP
D28,D28,84,8463,846390,CAP
D28,D28,84,8464,846410,CAP
D28,D28,84,8464,846420,CAP
D28,D28,84,8464,846490,CAP
D28,D28,84,8465,846510,CAP
D28,D28,84,8465,846591,CAP
D28,D28,84,8465,846592,CAP
D28,D28,84,8465,846593,CAP
D28,D28,84,8465,846594,CAP
D28,D28,84,8465,846595,CAP
D28,D28,84,8465,846596,CAP
D28,D28,84,8465,846599,CAP
D28,D28,84,8466,846610,INT
D28,D28,84,8466,846620,INT
D28,D28,84,8466,846630,INT
D28,D28,84,8466,846691,INT
D28,D28,84,8466,846692,INT
D28,D28,84,8466,846693,INT
D28,D28,84,8466,846694,INT
D28,D28,84,8467,846711,CAP
D28,D28,84,8467,846719,CAP
D28,D28,84,8467,846721,CAP
D28,D28,84,8467,846722,CAP
D28,D28,84,8467,846729,CAP
D28,D28,84,8467,846781,CAP
D28,D28,84,8467,846789,CAP
D28,D28,84,8467,846791,INT
D28,D28,84,8467,846792,INT
D28,D28,84,8467,846799,INT
D28,D28,84,8468,846810,CAP
D28,D28,84,8468,846820,CAP
D28,D28,84,8468,846880,CAP
D28,D28,84,8468,846890,INT
D28,D28,84,8469,846900,CAP
D28,D28,84,8470,847010,CONS
D28,D28,84,8470,847021,CAP
D28,D28,84,8470,847029,CAP
D28,D28,84,8470,847030,CAP
D28,D28,84,8470,847050,CAP
D28,D28,84,8470,847090,CAP
D28,D28,84,8472,847210,CAP
D28,D28,84,8472,847230,CAP
D28,D28,84,8472,847290,CAP
D28,D28,84,8473,847310,INT
D28,D28,84,8473,847321,INT
D28,D28,84,8473,847329,INT
D28,D28,84,8473,847340,INT
D28,D28,84,8474,847410,CAP
D28,D28,84,8474,847420,CAP
D28,D28,84,8474,847431,CAP
D28,D28,84,8474,847432,CAP
D28,D28,84,8474,847439,CAP
D28,D28,84,8474,847480,CAP
D28,D28,84,8474,847490,INT
D28,D28,84,8475,847510,CAP
D28,D28,84,8475,847521,CAP
D28,D28,84,8475,847529,CAP
D28,D28,84,8475,847590,INT
D28,D28,84,8476,847621,CAP
D28,D28,84,8476,847629,CAP
D28,D28,84,8476,847681,CAP
D28,D28,84,8476,847689,CAP
D28,D28,84,8476,847690,INT
D28,D28,84,8477,847710,CAP
D28,D28,84,8477,847720,CAP
D28,D28,84,8477,847730,CAP
D28,D28,84,8477,847740,CAP
D28,D28,84,8477,847751,CAP
D28,D28,84,8477,847759,CAP
D28,D28,84,8477,847780,CAP
D28,D28,84,8477,847790,INT
D28,D28,84,8478,847810,CAP
D28,D28,84,8478,847890,INT
D28,D28,84,8479,847910,CAP
D28,D28,84,8479,847920,CAP
D28,D28,84,8479,847930,CAP
D28,D28,84,8479,847940,CAP
D28,D28,84,8479,847950,CAP
D28,D28,84,8479,847960,CAP
D28,D28,84,8479,847971,CAP
D28,D28,84,8479,847979,CAP
D28,D28,84,8479,847981,CAP
D28,D28,84,8479,847982,CAP
D28,D28,84,8479,847989,CAP
D28,D28,84,8479,847990,INT
D28,D28,84,8481,848110,INT
D28,D28,84,8481,848120,INT
D28,D28,84,8481,848130,INT
D28,D28,84,8481,848140,INT
D28,D28,84,8481,848180,INT
D28,D28,84,8481,848190,INT
D28,D28,84,8482,848210,INT
D28,D28,84,8482,848220,INT
D28,D28,84,8482,848230,INT
D28,D28,84,8482,848240,INT
D28,D28,84,8482,848250,INT
D28,D28,84,8482,848280,INT
D28,D28,84,8482,848291,INT
D28,D28,84,8482,848299,INT
D28,D28,84,8483,848310,INT
D28,D28,84,8483,848320,INT
D28,D28,84,8483,848330,INT
D28,D28,84,8483,848340,INT
D28,D28,84,8483,848350,INT
D28,D28,84,8483,848360,INT
D28,D28,84,8483,848390,INT
D28,D28,84,8484,848410,INT
D28,D28,84,8484,848420,INT
D28,D28,84,8484,848490,INT
D28,D28,84,8486,848610,CAP
D28,D28,84,8486,848620,CAP
D28,D28,84,8486,848630,CAP
D28,D28,84,8486,848640,CAP
D28,D28,84,8486,848690,INT
D28,D28,84,8487,848790,INT
D28,D28,85,8508,850819,CAP
D28,D28,85,8508,850860,CAP
D28,D28,85,8514,851410,CAP
D28,D28,85,8514,851420,CAP
D28,D28,85,8514,851430,CAP
D28,D28,85,8514,851440,CAP
D28,D28,85,8514,851490,INT
D28,D28,85,8515,851580,CAP
D28,D28,85,8515,851590,INT
D28,D28,87,8701,870110,CAP
D28,D28,87,8701,870130,CAP
D28,D28,87,8701,870190,CAP
D28,D28,87,8704,870410,CAP
D28,D28,87,8709,870911,CAP
D28,D28,87,8709,870919,CAP
D28,D28,87,8709,870990,INT
D28,D28,87,8716,871620,CAP
D28,D28,88,8805,880510,XMISC
D28,D28,88,8805,880521,XMISC
D28,D28,88,8805,880529,XMISC
D28,D28,95,9508,950810,CAP
D28,D28,95,9508,950890,CAP
D29,D29,84,8407,840731,INT
D29,D29,84,8407,840732,INT
D29,D29,84,8407,840733,INT
D29,D29,84,8407,840734,INT
D29,D29,84,8408,840820,INT
D29,D29,84,8409,840991,INT
D29,D29,84,8409,840999,INT
D29,D29,85,8511,851110,INT
D29,D29,85,8511,851120,INT
D29,D29,85,8511,851130,INT
D29,D29,85,8511,851140,INT
D29,D29,85,8511,851150,INT
D29,D29,85,8511,851180,INT
D29,D29,85,8511,851190,INT
D29,D29,85,8512,851230,INT
D29,D29,85,8512,851240,INT
D29,D29,85,8544,854430,INT
D29,D29,86,8609,860900,CAP
D29,D29,87,8701,870120,CAP
D29,D29,87,8702,870210,CAP
D29,D29,87,8702,870290,CAP
D29,D29,87,8703,870310,CONS
D29,D29,87,8703,870321,XCARS
D29,D29,87,8703,870322,XCARS
D29,D29,87,8703,870323,XCARS
D29,D29,87,8703,870324,XCARS
D29,D29,87,8703,870331,XCARS
D29,D29,87,8703,870332,XCARS
D29,D29,87,8703,870333,XCARS
D29,D29,87,8703,870390,XCARS
D29,D29,87,8704,870421,CAP
D29,D29,87,8704,870422,CAP
D29,D29,87,8704,870423,CAP
D29,D29,87,8704,870431,CAP
D29,D29,87,8704,870432,CAP
D29,D29,87,8704,870490,CAP
D29,D29,87,8705,870510,CAP
D29,D29,87,8705,870520,CAP
D29,D29,87,8705,870530,CAP
D29,D29,87,8705,870540,CAP
D29,D29,87,8705,870590,CAP
D29,D29,87,8706,870600,INT
D29,D29,87,8707,870710,INT
D29,D29,87,8707,870790,INT
D29,D29,87,8708,870810,INT
D29,D29,87,8708,870821,INT
D29,D29,87,8708,870829,INT
D29,D29,87,8708,870830,INT
D29,D29,87,8708,870840,INT
D29,D29,87,8708,870850,INT
D29,D29,87,8708,870870,INT
D29,D29,87,8708,870880,INT
D29,D29,87,8708,870891,INT
D29,D29,87,8708,870892,INT
D29,D29,87,8708,870893,INT
D29,D29,87,8708,870894,INT
D29,D29,87,8708,870895,INT
D29,D29,87,8708,870899,INT
D29,D29,87,8716,871610,CONS
D29,D29,87,8716,871631,CAP
D29,D29,87,8716,871639,CAP
D29,D29,87,8716,871640,CAP
D29,D29,87,8716,871690,INT
D29,D29,94,9401,940120,INT
D30,D301,89,8901,890110,CAP
D30,D301,89,8901,890120,CAP
D30,D301,89,8901,890130,CAP
D30,D301,89,8901,890190,CAP
D30,D301,89,8902,890200,CAP
D30,D301,89,8903,890310,CONS
D30,D301,89,8903,890391,CONS
D30,D301,89,8903,890392,CONS
D30,D301,89,8903,890399,CONS
D30,D301,89,8904,890400,CAP
D30,D301,89,8905,890510,CAP
D30,D301,89,8905,890520,CAP
D30,D301,89,8905,890590,CAP
D30,D301,89,8906,890610,INT
D30,D301,89,8906,890690,XMISC
D30,D301,89,8907,890710,CONS
D30,D301,89,8907,890790,CAP
D30,D302A9,86,8601,860110,CAP
D30,D302A9,86,8601,860120,CAP
D30,D302A9,86,8602,860210,CAP
D30,D302A9,86,8602,860290,CAP
D30,D302A9,86,8603,860310,CAP
D30,D302A9,86,8603,860390,CAP
D30,D302A9,86,8604,860400,CAP
D30,D302A9,86,8605,860500,CAP
D30,D302A9,86,8606,860610,CAP
D30,D302A9,86,8606,860630,CAP
D30,D302A9,86,8606,860691,CAP
D30,D302A9,86,8606,860692,CAP
D30,D302A9,86,8606,860699,CAP
D30,D302A9,86,8607,860711,INT
D30,D302A9,86,8607,860712,INT
D30,D302A9,86,8607,860719,INT
D30,D302A9,86,8607,860721,INT
D30,D302A9,86,8607,860729,INT
D30,D302A9,86,8607,860730,INT
D30,D302A9,86,8607,860791,INT
D30,D302A9,86,8607,860799,INT
D30,D302A9,86,8608,860800,CAP
D30,D302A9,87,8711,871110,CONS
D30,D302A9,87,8711,871120,CONS
D30,D302A9,87,8711,871130,CONS
D30,D302A9,87,8711,871140,CONS
D30,D302A9,87,8711,871150,CONS
D30,D302A9,87,8711,871190,CONS
D30,D302A9,87,8712,871200,CONS
D30,D302A9,87,8713,871310,CONS
D30,D302A9,87,8713,871390,CONS
D30,D302A9,87,8714,871410,INT
D30,D302A9,87,8714,871420,INT
D30,D302A9,87,8714,871491,INT
D30,D302A9,87,8714,871492,INT
D30,D302A9,87,8714,871493,INT
D30,D302A9,87,8714,871494,INT
D30,D302A9,87,8714,871495,INT
D30,D302A9,87,8714,871496,INT
D30,D302A9,87,8714,871499,INT
D30,D302A9,87,8715,871500,CONS
D30,D302A9,87,8716,871680,CAP
D30,D303,84,8407,840710,INT
D30,D303,84,8409,840910,INT
D30,D303,84,8411,841111,INT
D30,D303,84,8411,841112,INT
D30,D303,84,8411,841121,INT
D30,D303,84,8411,841122,INT
D30,D303,84,8411,841191,INT
D30,D303,84,8412,841210,INT
D30,D303,88,8801,880100,CAP
D30,D303,88,8802,880211,CAP
D30,D303,88,8802,880212,CAP
D30,D303,88,8802,880220,CONS
D30,D303,88,8802,880230,CAP
D30,D303,88,8802,880240,CAP
D30,D303,88,8802,880260,CAP
D30,D303,88,8803,880310,INT
D30,D303,88,8803,880320,INT
D30,D303,88,8803,880330,INT
D30,D303,88,8803,880390,INT
D30,D303,94,9401,940110,INT
D30,D304,87,8710,871000,XMISC
D31T33,D31,94,9401,940130,CAP
D31T33,D31,94,9401,940140,CONS
D31T33,D31,94,9401,940151,CONS
D31T33,D31,94,9401,940159,CONS
D31T33,D31,94,9401,940161,CONS
D31T33,D31,94,9401,940169,CONS
D31T33,D31,94,9401,940171,CONS
D31T33,D31,94,9401,940179,CONS
D31T33,D31,94,9401,940180,CAP
D31T33,D31,94,9401,940190,INT
D31T33,D31,94,9403,940310,CAP
D31T33,D31,94,9403,940320,CAP
