wExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'848110000',220,NO,KG,48531,26550,149547,1247,3194,12996,34,2635,13979,516,2990,28143,1065,882,4661,1303,1946,13962,14151,1842,10354,571,4217,23644,667,3824,17997,24693,1326,4552,1767,1311,7116,715,694,3809,1802,1689,8334
2,2013,'848110000',222,NO,KG,93,23,1807,20,4,364,20,7,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,642,0,0,0,0,0,0,20,4,410,0,0,0
2,2013,'848110000',223,NO,KG,1862,2130,14820,586,313,2652,50,25,231,436,285,2623,306,209,1772,98,1029,6057,62,88,699,300,126,476,0,0,0,24,55,310,0,0,0,0,0,0,0,0,0
2,2013,'848110000',225,NO,KG,24,39,2220,0,0,0,6,19,1274,0,0,0,0,0,0,0,0,0,0,0,0,4,5,361,10,11,286,0,0,0,0,0,0,4,4,299,0,0,0
2,2013,'848110000',227,NO,KG,1349,1136,3069,145,155,289,0,0,0,118,97,558,213,186,492,127,64,212,0,0,0,305,197,621,441,437,897,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848110000',231,NO,KG,47,869,8286,3,10,301,0,0,0,5,281,1423,6,92,826,0,0,0,7,28,870,3,120,795,12,67,1665,4,183,1395,3,47,551,4,41,460,0,0,0
2,2013,'848110000',234,NO,KG,48,85,626,0,0,0,0,0,0,0,0,0,0,0,0,28,39,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,305
2,2013,'848110000',242,NO,KG,210,1965,13079,0,0,0,0,0,0,6,156,1096,0,0,0,0,0,0,0,0,0,195,1575,10173,3,78,589,3,78,592,0,0,0,0,0,0,3,78,629
2,2013,'848110000',245,NO,KG,198290,50367,248117,16440,4235,19041,18300,3777,21401,23618,6218,30118,15848,4292,18175,11178,3064,12951,6849,1642,7171,14784,3757,19022,15870,3675,19217,11040,2983,15110,27573,7194,36444,17810,4732,24115,18980,4798,25352
2,2013,'848110000',302,NO,KG,730,750,11522,0,0,0,0,0,0,50,22,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,368,5523,340,360,5746
2,2013,'848110000',304,NO,KG,246720,140539,2004337,48367,11082,150800,3869,7859,149315,13211,10585,170811,16822,10986,143263,14846,12665,154923,14466,8547,137387,22118,10756,143271,33808,12324,148444,6583,10933,168846,33093,19504,214539,22411,11888,235130,17126,13410,187608
2,2013,'848110000',305,NO,KG,2089,10399,54482,285,1158,4642,453,1616,6260,127,531,4724,80,518,4704,86,534,2503,327,1058,5530,136,874,5592,53,609,3627,100,1064,6087,91,931,5151,219,1005,3526,132,501,2136
2,2013,'848110000',601,NO,KG,2548,1212,7174,0,0,0,0,0,0,0,0,0,28,15,297,0,0,0,0,0,0,2520,1197,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848110000',602,NO,KG,1,58,225,0,0,0,0,0,0,0,0,0,1,58,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848120000',103,NO,KG,519116,110579,275079,17520,7501,15528,9402,4088,5444,8836,6040,10569,31417,7968,21041,37378,5393,15955,53432,7994,25919,29076,8217,21890,153810,14929,31757,18847,6651,14722,76544,16814,51581,38736,13245,33241,44118,11739,27432
2,2013,'848120000',105,NO,KG,3602478,478339,1373146,191424,33088,80083,200763,11432,42594,199351,24501,86411,262473,44217,111864,415325,50349,178973,360160,47501,137479,423285,57597,148355,290028,59199,168761,275014,46061,120311,304926,38417,110019,359896,36401,103251,319833,29576,85045
2,2013,'848120000',106,NO,KG,221194,64032,147867,7470,2206,3491,6551,3943,5988,17286,8643,14159,26476,5078,11129,27121,9103,16370,9431,2120,11668,12424,2039,9446,23824,2973,8199,18825,8888,20948,18617,4481,9076,27901,8437,17711,25268,6121,19682
2,2013,'848120000',110,NO,KG,116250,442034,518799,17712,44890,53628,5532,44643,52206,14508,32692,39748,12372,32038,38809,12108,47912,57227,6072,31910,37377,5232,31893,36593,7392,31923,36697,6396,16023,18802,13002,64212,73782,9012,31970,37093,6912,31928,36837
2,2013,'848120000',111,NO,KG,259089,59902,195188,6914,12291,38826,0,0,0,1,235,252,81456,12229,40816,105020,94,1529,20736,82,1592,15556,82,1561,5495,190,851,0,0,0,30,45,420,6640,11903,45786,17241,22751,63555
2,2013,'848120000',112,NO,KG,6,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,217,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848120000',113,NO,KG,103,159,9202,0,0,0,100,100,2330,0,0,0,0,0,0,1,12,4831,0,0,0,0,0,0,0,0,0,0,0,0,1,36,221,1,11,1820,0,0,0
2,2013,'848120000',117,NO,KG,361851,115694,302303,19453,7033,16790,30849,9834,20290,38177,11787,28118,28596,9301,26656,32764,10812,25092,34276,11249,28702,38978,11825,34762,25976,7816,19204,26186,8148,28268,23921,7339,25892,29889,8891,19741,32786,11659,28788
2,2013,'848120000',118,NO,KG,67994,134646,502673,0,0,0,10653,19830,64056,105,850,4358,6923,17509,59020,12,160,1044,10518,20362,77558,10967,22742,87261,10093,17678,68729,9046,16136,62948,9607,18599,73972,0,0,0,70,780,3727
2,2013,'848120000',123,NO,KG,5483485,74665,462844,972627,9786,67867,84507,10267,23639,60503,716,6866,299603,4435,33278,554700,4910,36376,425972,5650,46241,630650,6477,42898,242280,2636,20860,236230,4656,24754,714535,6716,51311,783210,9548,67593,478668,8868,41161
2,2013,'848120000',129,NO,KG,740,51,2272,0,0,0,0,0,0,0,0,0,0,0,0,23,16,863,0,0,0,0,0,0,390,18,662,0,0,0,327,17,747,0,0,0,0,0,0
2,2013,'848120000',143,NO,KG,179,116,1532,0,0,0,0,0,0,0,0,0,1,1,225,0,0,0,0,0,0,0,0,0,0,0,0,1,1,225,175,112,878,2,2,204,0,0,0
2,2013,'848120000',202,NO,KG,172,329,8633,0,0,0,2,1,356,0,0,0,1,126,1857,0,0,0,21,19,516,22,18,540,11,3,221,30,4,737,33,2,810,24,0,589,28,156,3007
2,2013,'848120000',203,NO,KG,5697,6737,131597,64,625,2536,73,790,8110,106,474,3504,12,62,456,16,36,846,160,359,2232,2692,799,4523,206,780,13810,536,402,2717,238,328,4087,1523,660,5716,71,1422,83060
2,2013,'848120000',204,NO,KG,16576,116434,345857,1989,10175,22974,367,4049,12292,551,3231,10009,1679,11355,28587,1464,10985,27276,2015,15765,33392,1310,11347,26335,1359,9340,25181,808,6336,22309,1854,15544,46741,2120,9111,33804,1060,9196,56957
2,2013,'848120000',205,NO,KG,17796,18149,352485,3541,2297,38209,797,3329,48051,818,396,12456,399,654,8574,651,320,11693,701,586,26042,1294,1395,31474,1148,918,17373,2096,2650,50587,2263,2105,23318,1682,2291,39903,2406,1208,44805
2,2013,'848120000',207,NO,KG,253,395,5537,38,22,250,20,14,1773,0,0,0,11,55,257,1,0,309,9,140,360,1,1,344,117,113,1096,3,7,348,5,11,352,0,0,0,48,32,448
2,2013,'848120000',208,NO,KG,2239367,41861,292624,273024,5052,41148,229248,4242,31986,238465,4752,32265,252288,4677,31752,196992,3651,24803,173952,3217,21648,232224,3970,25286,97988,2078,14098,152174,2873,20027,175104,3245,21985,109620,2105,14257,108288,1999,13369
2,2013,'848120000',209,NO,KG,285,788,16502,9,22,262,0,0,0,0,0,0,0,0,0,68,202,3242,200,524,10788,0,0,0,0,0,0,0,0,0,1,4,426,2,13,419,5,23,1365
2,2013,'848120000',210,NO,KG,13025,7909,93817,417,511,5445,903,1080,11050,1257,967,9952,2170,584,7258,688,949,11283,1116,741,9118,697,647,5023,163,328,4800,864,326,3793,1015,427,9262,1385,635,6523,2350,714,10310
2,2013,'848120000',213,NO,KG,2617486,311161,2058135,163504,35668,168720,119286,23758,151527,194202,19286,148387,121781,20288,148135,166445,19783,149965,168070,22297,155678,179949,28271,186011,80774,23840,164680,191957,26784,172718,412340,34827,223971,322085,31716,201333,497093,24643,187010
2,2013,'848120000',215,NO,KG,28794,17539,203730,1864,1155,10981,2037,1015,12241,2401,1385,16019,1448,1227,16700,2176,1073,10787,2305,1311,16138,3140,1413,18238,3448,2015,24303,2558,1280,15075,2833,1649,18368,2120,1888,21894,2464,2128,22986
2,2013,'848120000',217,NO,KG,1947,419,10374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,396,9784,97,23,590
2,2013,'848120000',218,NO,KG,14,506,3737,4,24,1373,0,0,0,0,0,0,0,0,0,0,0,0,3,350,548,0,0,0,0,0,0,5,38,1238,0,0,0,2,94,578,0,0,0
2,2013,'848120000',220,NO,KG,59027,104431,467698,2558,5825,21139,3427,6335,28793,3802,8635,32207,5130,8615,43010,6399,8939,42473,8036,12870,62297,8350,11007,55256,3543,7167,30553,3044,6051,27517,4826,9721,40705,5016,10433,43832,4896,8833,39916
2,2013,'848120000',222,NO,KG,271,23010,62308,27,2590,6098,16,1275,3377,17,1558,3695,33,2226,5307,24,2164,6103,22,1995,5769,24,2719,9358,39,2658,6857,38,2906,7566,1,128,236,18,1748,4571,12,1043,3371
2,2013,'848120000',223,NO,KG,31158,56069,213846,1393,3363,7948,905,1345,4209,630,428,1789,1977,4102,12716,2317,3629,12645,1475,2924,8528,1609,3197,13554,3523,6730,28026,4860,8593,37231,4917,8977,38955,3206,6167,24606,4346,6614,23639
2,2013,'848120000',225,NO,KG,7053,2267,33600,400,93,1716,40,47,730,881,217,3048,614,83,1621,7,30,2191,1310,292,3519,173,181,2160,131,128,1823,1050,338,4277,352,220,3369,1792,366,5673,303,272,3473
2,2013,'848120000',227,NO,KG,85815,70944,360584,4130,2661,14916,6181,3791,22182,5157,3369,19239,10771,9099,43244,11953,9479,47507,11123,9971,48402,8253,7767,35999,8305,8798,40023,7809,6131,32802,1797,2076,12009,1812,1539,9757,8524,6263,34504
2,2013,'848120000',230,NO,KG,1,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,428,0,0,0,0,0,0,0,0,0
2,2013,'848120000',242,NO,KG,149,1087,8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,134,1256,63,450,3781,66,503,3840,0,0,0
2,2013,'848120000',245,NO,KG,2898,4638,14846,200,358,815,0,0,0,90,136,682,310,613,2557,200,396,939,197,340,994,183,237,883,540,976,2726,166,376,1132,100,142,506,0,0,0,912,1064,3612
2,2013,'848120000',302,NO,KG,1694,2716,52345,222,310,5619,170,535,5228,225,142,6875,283,836,8447,240,607,7574,0,0,0,230,103,7249,130,58,4108,0,0,0,192,115,6994,0,0,0,2,10,251
2,2013,'848120000',304,NO,KG,519852,361788,4053435,23243,23663,229895,28047,26157,244920,29360,13778,216274,58710,25822,281019,47137,24470,326885,41405,41311,422205,46454,24004,506856,44411,42341,423337,43999,27364,291459,52261,41440,408875,46387,33184,358466,58438,38254,343244
2,2013,'848120000',305,NO,KG,30629,13881,69576,146,710,5591,1746,2354,5075,133,690,5546,1844,919,7400,5247,1093,3983,2548,1308,5457,7903,1726,7559,5957,990,5572,300,689,5186,3538,1508,5735,1114,1504,8237,153,390,4235
2,2013,'848120000',410,NO,KG,211,154,1131,101,49,425,0,0,0,53,7,264,56,18,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,225
2,2013,'848120000',501,NO,KG,4372,152,9626,465,10,597,370,21,696,170,10,418,957,28,2128,1084,30,2244,0,0,0,453,28,1971,0,0,0,195,6,317,538,14,951,140,5,304,0,0,0
2,2013,'848120000',502,NO,KG,20,40,288,20,40,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848120000',601,NO,KG,165,516,5299,0,0,0,84,264,1681,0,0,0,0,0,0,0,0,0,0,0,0,60,186,879,0,0,0,1,5,2450,0,0,0,20,61,289,0,0,0
2,2013,'848130000',103,NO,KG,17187016,490661,713185,1419342,37351,62158,383407,25995,46083,89672,16406,31012,1002492,28436,42556,1571679,47221,61447,2462986,55531,71566,1970484,45784,62287,2475557,47002,57778,2474869,41377,60907,1606010,42834,62884,1558922,85888,87998,171596,16836,66509
2,2013,'848130000',105,NO,KG,46453883,1288423,1395878,4742156,116210,110839,479453,61178,82293,6333846,91673,113759,2944969,107372,101448,4868711,131275,148458,3422757,94444,108755,4112261,119347,125642,3345374,114605,125515,3486481,88849,93851,3896031,125741,137641,4481028,116470,108933,4340816,121259,138744
2,2013,'848130000',106,NO,KG,3418320,328627,972104,245503,35764,83356,479153,20539,54721,92997,29171,75591,364557,28179,67904,394673,26460,76315,77555,20876,75147,409231,28889,95277,77106,20591,75218,99170,20399,85638,562623,35354,107895,113895,35035,86999,501857,27370,88043
2,2013,'848130000',110,NO,KG,257816,22032,57293,173080,10197,26165,16550,5513,14362,68186,6322,16766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',111,NO,KG,5168817,383514,484240,389239,26754,32589,407811,45303,53984,396741,27038,34175,669319,33914,44494,349375,36779,48998,604389,30362,44337,446794,25154,37171,317564,24153,33191,402897,22942,29126,449123,36761,45181,419593,35811,39664,315972,38543,41330
2,2013,'848130000',112,NO,KG,100024,1266,7761,0,0,0,0,0,0,3,10,686,0,0,0,0,0,0,1,88,1351,0,0,0,10,14,318,9,31,488,0,0,0,45001,575,3265,55000,548,1653
2,2013,'848130000',113,NO,KG,37445,6752,17191,0,0,0,280,131,920,208,1226,2659,25503,932,5093,0,0,0,0,0,0,14,1480,2558,25,1601,3528,5,214,664,10,1096,1477,0,0,0,11400,72,292
2,2013,'848130000',117,NO,KG,2382948,5065,34513,193000,396,2730,156000,322,2176,156139,493,2302,386500,805,5338,90500,188,1254,201000,411,2846,277500,570,3906,56000,110,838,363409,742,5185,157500,339,2319,83900,171,1322,261500,518,4297
2,2013,'848130000',118,NO,KG,1211,11583,35215,14,33,203,0,0,0,77,699,2038,72,687,2126,25,460,1182,20,80,397,252,2348,6365,92,548,1638,167,1732,4780,180,1968,6279,86,982,2558,226,2046,7649
2,2013,'848130000',123,NO,KG,1145167,5979,14644,80,70,216,0,0,0,90,70,243,80,130,276,85,90,262,0,0,0,175080,797,1428,233968,2311,5491,250,300,920,330290,1365,2586,90644,437,1313,314600,409,1909
2,2013,'848130000',143,NO,KG,5,1,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1638,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',202,NO,KG,122,503,4440,63,63,1841,26,132,1543,0,0,0,0,0,0,0,0,0,33,308,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',203,NO,KG,183074,19906,206685,30487,3544,30399,965,79,1008,450,126,979,22679,2326,24557,10500,1643,12234,29201,2790,31880,0,0,0,26116,2724,31208,32541,3495,37625,425,57,236,988,192,1618,28722,2930,34941
2,2013,'848130000',204,NO,KG,2724,986,8408,400,290,1081,800,128,913,12,27,252,0,0,0,420,45,1231,34,34,482,200,21,277,0,0,0,281,321,2900,0,0,0,0,0,0,577,120,1272
2,2013,'848130000',205,NO,KG,412638,10153,224908,38,2830,6070,60148,133,12801,52468,215,23033,60455,989,11961,190468,3112,17692,40783,314,27120,1071,364,26602,708,246,14095,1682,653,23086,1053,281,17280,1393,518,20442,2371,498,24726
2,2013,'848130000',206,NO,KG,35,59,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,835,0,0,0,0,0,0,24,39,1774
2,2013,'848130000',207,NO,KG,1876496,2826,51990,157000,365,4858,227500,23,2952,312426,129,4523,264274,355,5322,77600,65,1978,3129,242,2920,40008,140,1157,69800,230,5635,140052,138,2510,65020,228,3055,485100,95,6880,34587,816,10200
2,2013,'848130000',208,NO,KG,426901,24335,77375,19,538,993,29,866,1738,60,1920,3652,200,4625,10056,245,3894,13407,98,1032,3559,180,2600,7963,12849,4740,12017,176315,1680,10020,81956,2119,8719,72000,44,1692,82950,277,3559
2,2013,'848130000',210,NO,KG,1588917,43170,208086,44643,1539,4880,250383,4325,28784,21106,2983,11689,239142,6840,22184,20443,1443,12781,302318,3024,10968,35859,7200,39867,73386,1489,11086,137746,7045,27371,151219,946,7839,200312,3648,17835,112360,2688,12802
2,2013,'848130000',213,NO,KG,5944246,152076,652435,564544,25829,54483,604134,11546,56375,433698,30339,70657,567620,7331,58468,419377,11781,52254,554924,5448,42265,680768,18753,69976,533037,15283,61604,183783,1703,20036,493280,13477,74993,452337,5300,41257,456744,5286,50067
2,2013,'848130000',215,NO,KG,5388039,4611,43493,1920789,1297,7826,480410,379,3093,2875,226,5313,356,168,1603,100420,106,1436,402,16,1704,480752,457,3608,960180,756,5785,429,57,1667,960178,737,5073,678,51,2036,480570,361,4349
2,2013,'848130000',218,NO,KG,201575,5095,20306,48000,536,2378,58,2721,7486,12000,134,629,12000,134,639,12000,134,663,24000,268,1317,12000,134,650,33505,332,1971,12000,134,661,0,0,0,24000,268,1351,12012,300,2561
2,2013,'848130000',220,NO,KG,9506966,25583,111601,487419,992,2735,2311,746,4928,960462,1995,8376,974069,2473,6612,1450951,3588,6772,162268,3712,28611,482635,1152,4798,1440169,2884,9213,497179,1534,6924,2403900,3199,10485,163095,712,3702,482508,2596,18445
2,2013,'848130000',222,NO,KG,18,179,3077,0,0,0,0,0,0,4,103,1247,0,0,0,0,0,0,4,38,1333,5,23,285,0,0,0,5,15,212,0,0,0,0,0,0,0,0,0
2,2013,'848130000',223,NO,KG,536,238,1947,0,0,0,0,0,0,0,0,0,32,52,631,0,0,0,504,186,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',225,NO,KG,1899,6308,40350,50,160,630,130,369,1673,4,30,567,279,897,6292,208,804,5262,112,270,1803,150,480,2161,50,160,721,230,247,1411,260,738,3711,128,1681,12238,298,472,3881
2,2013,'848130000',227,NO,KG,1042,280,2765,0,0,0,10,35,379,9,90,541,10,80,661,0,0,0,1006,55,858,0,0,0,0,0,0,7,20,326,0,0,0,0,0,0,0,0,0
2,2013,'848130000',242,NO,KG,50,474,2074,0,0,0,0,0,0,7,161,206,43,313,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',245,NO,KG,8242,491,2786,0,0,0,2620,68,499,400,57,444,0,0,0,0,0,0,2400,30,264,208,145,448,0,0,0,200,38,222,0,0,0,2400,30,271,14,123,638
2,2013,'848130000',302,NO,KG,141,2534,5250,105,2452,1139,11,7,675,0,0,0,3,30,619,1,2,469,0,0,0,8,40,230,6,2,850,1,1,730,2,0,270,0,0,0,4,0,268
2,2013,'848130000',304,NO,KG,17420930,109637,2589224,1163998,7201,211868,1206945,9350,161843,2121541,8087,187455,2006291,15348,301509,1099683,5916,249194,867057,8998,150420,1274694,9910,169082,1196878,8764,297119,1653959,7968,329312,1731779,13697,224982,1760539,7285,164244,1337566,7113,142196
2,2013,'848130000',305,NO,KG,31158,743,43290,0,0,0,0,0,0,48,38,3052,0,0,0,18,29,1747,152,139,6700,22,1,1918,24,148,2990,266,60,5769,30232,211,11976,47,1,3371,349,116,5767
2,2013,'848130000',310,NO,KG,100,10,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,207,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848130000',601,NO,KG,5,65,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,479
2,2013,'848140000',103,NO,KG,58540,254347,265333,3399,44863,36267,3133,21023,17952,13098,23649,22009,3275,18144,18336,4555,16457,15749,6169,20983,25478,5333,26392,27359,5792,17801,19982,5366,15194,18881,4227,12869,14540,1746,14608,26518,2447,22364,22262
2,2013,'848140000',105,NO,KG,2294621,328865,629572,207097,29791,55881,95199,14616,32196,125613,22093,44393,241446,34882,70790,248637,31575,59968,181050,27877,49120,173023,26682,51310,277230,39193,61522,80061,10558,27544,245413,29233,56294,322414,44781,78556,97438,17584,41998
2,2013,'848140000',106,NO,KG,92923,65914,85730,8409,3528,4569,7783,1819,1526,3778,4411,4402,5940,4400,10085,9705,8437,9381,3559,4667,6608,5824,6584,9159,7689,7343,8536,7247,4235,5153,19451,9748,13602,8185,4889,6208,5353,5853,6501
2,2013,'848140000',108,NO,KG,4,7,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,292
2,2013,'848140000',110,NO,KG,3573120,1495,26520,210000,77,1352,409500,147,2808,423020,289,3596,445000,163,3141,610000,222,4400,165000,63,1228,325000,123,2358,280000,105,2092,331000,117,2473,130000,92,1249,180000,72,1380,64600,25,443
2,2013,'848140000',111,NO,KG,31408,35881,45891,0,0,0,1926,1802,2853,5386,5091,7605,3049,2492,2941,563,4815,4479,4992,2584,4080,302,3270,3378,5397,2105,2424,3361,2756,3725,2970,3107,3243,1852,3284,4678,1610,4575,6485
2,2013,'848140000',112,NO,KG,10,831,7026,0,0,0,0,0,0,0,0,0,0,0,0,3,280,251,0,0,0,0,0,0,3,200,5038,0,0,0,4,351,1737,0,0,0,0,0,0
2,2013,'848140000',113,NO,KG,2070,447,33141,0,0,0,2,13,10367,2,8,5376,564,190,12085,1,55,2749,1,1,2248,0,0,0,0,0,0,0,0,0,0,0,0,1500,180,316,0,0,0
2,2013,'848140000',123,NO,KG,143799,9357,35232,17181,966,2721,15266,812,2694,5900,279,831,21950,1680,7434,20514,1173,6402,9814,824,2331,23045,1429,4299,4698,495,3349,8885,678,1932,16340,801,2392,205,200,486,1,20,361
2,2013,'848140000',137,NO,KG,8,193,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,915,0,0,0,0,0,0,4,108,845
2,2013,'848140000',143,NO,KG,1714,1620,6385,18,627,1423,1678,227,2931,0,0,0,0,0,0,0,0,0,0,0,0,5,147,446,0,0,0,4,86,238,5,164,459,2,103,257,2,266,631
2,2013,'848140000',147,NO,KG,4,2,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,405,0,0,0,0,0,0
2,2013,'848140000',202,NO,KG,5,105,859,0,0,0,4,4,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,547,0,0,0
2,2013,'848140000',203,NO,KG,65,265,3025,0,0,0,3,83,694,10,35,207,2,2,220,5,8,283,11,25,233,2,64,309,1,18,269,1,10,553,0,0,0,30,20,257,0,0,0
2,2013,'848140000',204,NO,KG,557,3436,23467,0,0,0,53,75,1086,0,0,0,1,3,251,94,173,1593,183,1474,9122,42,42,566,36,35,297,48,269,1983,88,1338,8321,12,27,248,0,0,0
2,2013,'848140000',205,NO,KG,18976,14344,300523,1775,1247,12368,527,2108,19328,164,129,18662,2900,416,16295,1355,899,69803,1827,4645,38820,2455,1041,22158,1241,736,15451,3039,821,30851,1904,949,20556,459,343,10512,1330,1010,25719
2,2013,'848140000',206,NO,KG,18,65,1404,0,0,0,0,0,0,0,0,0,0,0,0,13,9,329,0,0,0,4,54,793,0,0,0,0,0,0,1,2,282,0,0,0,0,0,0
2,2013,'848140000',207,NO,KG,3330,1961,10246,1476,198,911,254,239,615,151,78,671,0,0,0,103,178,1665,273,156,1305,264,278,1261,101,40,449,237,329,872,166,143,1067,5,2,789,300,320,641
2,2013,'848140000',208,NO,KG,214,171,2246,0,0,0,100,80,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,72,808,2,19,220,0,0,0,0,0,0
2,2013,'848140000',210,NO,KG,24154,6354,101259,1010,219,10169,4197,588,6864,205,109,6208,137,634,12975,70,212,10566,43,16,2756,315,792,11460,6028,780,3963,834,960,10101,3061,668,4037,8027,780,6223,227,596,15937
2,2013,'848140000',213,NO,KG,175066,127036,759720,10432,9391,55716,6792,6617,46188,14651,12971,68801,8789,11933,51087,16429,7514,58403,22560,11614,63040,17127,13384,71567,23635,15542,90559,20323,8011,53211,10215,9541,61949,12536,10444,67021,11577,10074,72178
2,2013,'848140000',215,NO,KG,280,379,15096,7,5,650,104,21,774,8,0,743,0,0,0,17,31,1206,18,19,1508,14,38,1602,22,19,730,14,26,1662,23,106,2330,23,55,1995,30,59,1896
2,2013,'848140000',220,NO,KG,29444,25016,89159,30,88,383,8694,5324,12835,523,934,2634,1550,1836,6475,4701,5776,20096,652,922,4403,2886,2317,8465,1272,572,3888,1681,2266,8270,2498,2262,8688,2740,1048,5495,2217,1671,7527
2,2013,'848140000',222,NO,KG,11,133,896,3,45,305,0,0,0,0,0,0,3,42,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,318
2,2013,'848140000',225,NO,KG,59,314,5116,8,24,474,3,10,217,5,30,525,0,0,0,0,0,0,0,0,0,0,0,0,6,27,409,3,8,232,7,45,825,6,36,449,21,134,1985
2,2013,'848140000',227,NO,KG,4423,3199,16907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,350,1633,104,11,308,142,329,1572,0,0,0,182,43,595,3339,2391,12128,88,75,671
2,2013,'848140000',231,NO,KG,7,113,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,449,1,35,269,3,33,291,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'848140000',245,NO,KG,176,147,788,0,0,0,0,0,0,0,0,0,156,115,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,255
2,2013,'848140000',302,NO,KG,485,243,9094,113,26,1178,4,5,1776,100,71,1227,0,0,0,0,0,0,100,69,1313,4,4,1111,108,25,824,0,0,0,6,8,875,0,0,0,50,35,790
2,2013,'848140000',304,NO,KG,741080,72798,2347052,28127,5916,156356,137043,4593,90506,38968,5594,131245,39631,7171,168487,52103,6434,198982,35878,5421,138626,60381,6789,177011,28625,5263,179321,88600,6414,164197,34353,6307,273723,164950,6369,270655,32421,6527,397943
2,2013,'848140000',305,NO,KG,7270,3793,36786,429,108,548,550,508,1902,403,127,923,885,249,1900,1080,263,3208,152,46,2660,10,123,1997,943,506,3528,438,171,3140,153,182,2344,828,476,8759,1399,1034,5877
2,2013,'848140000',601,NO,KG,158,1650,7502,25,1282,3891,4,45,438,2,29,240,0,0,0,0,0,0,0,0,0,21,80,591,0,0,0,0,0,0,13,104,714,52,93,1078,41,17,550
2,2013,'848140000',602,NO,KG,3,63,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,608,0,0,0,0,0,0,0,0,0,0,0,0
