wwExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2015,'870895000',217,  ,KG,0,131,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,292,0,0,0,0,0,0,0,0,0
2,2015,'870895000',218,  ,KG,0,580,5697,0,32,230,0,38,622,0,0,0,0,18,325,0,207,1585,0,0,0,0,0,0,0,173,1189,0,82,248,0,0,0,0,30,1498,0,0,0
2,2015,'870895000',220,  ,KG,0,18,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,209
2,2015,'870895000',223,  ,KG,0,27991,147649,0,275,2032,0,68,1337,0,11,658,0,18,647,0,4168,20972,0,2982,16209,0,2665,15076,0,4525,25113,0,3205,15361,0,2945,15678,0,166,1192,0,6963,33374
2,2015,'870895000',224,  ,KG,0,30,325,0,30,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870895000',225,  ,KG,0,55636,125425,0,8414,20362,0,8411,18899,0,0,0,0,8414,18130,0,8411,18235,0,16461,37359,0,5485,12215,0,0,0,0,0,0,0,40,225,0,0,0,0,0,0
2,2015,'870895000',227,  ,KG,0,162258,453805,0,3502,10958,0,11315,34282,0,21340,62524,0,4414,12824,0,13626,39128,0,67589,183318,0,37812,103568,0,2578,6888,0,82,315,0,0,0,0,0,0,0,0,0
2,2015,'870895000',231,  ,KG,0,306,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,402,0,86,750,0,0,0,0,35,523,0,63,1609,0,15,290,0,59,673
2,2015,'870895000',234,  ,KG,0,146,7482,0,0,1141,0,0,0,0,0,0,0,7,314,0,0,0,0,24,853,0,8,617,0,34,970,0,20,973,0,33,1821,0,0,0,0,20,793
2,2015,'870895000',245,  ,KG,0,792,10705,0,97,1098,0,0,0,0,32,207,0,0,0,0,0,0,0,13,211,0,85,377,0,0,0,0,23,224,0,0,0,0,266,3116,0,276,5472
2,2015,'870895000',302,  ,KG,0,401,8479,0,29,429,0,24,1412,0,139,738,0,0,0,0,41,226,0,137,5444,0,31,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870895000',304,  ,KG,0,2030026,4451438,0,118149,359636,0,173918,331568,0,184192,424241,0,193697,380005,0,137390,261206,0,139895,313165,0,157274,366684,0,188739,341299,0,163687,406184,0,211236,423926,0,213238,470840,0,148611,372684
2,2015,'870895000',305,  ,KG,0,2818176,6186579,0,174280,410799,0,144017,331288,0,146082,308872,0,130617,317602,0,127898,277264,0,181982,389330,0,203691,434050,0,309990,670365,0,446925,929607,0,264778,618781,0,360603,825564,0,327313,673057
2,2015,'870895000',410,  ,KG,0,113,2770,0,0,0,0,6,228,0,0,0,0,0,0,0,0,0,0,0,235,0,82,757,0,23,1119,0,0,213,0,0,0,0,2,218,0,0,0
2,2015,'870895000',551,  ,KG,0,469,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,228,755,0,0,0,0,41,307,0,0,0,0,135,4031,0,0,0,0,65,336,0,0,0
2,2015,'870899010',103,  ,KG,0,2506768,1165135,0,154886,75916,0,156340,76469,0,175768,68154,0,228770,107395,0,214968,105400,0,224896,112364,0,234909,107309,0,207295,86626,0,279875,132909,0,239250,96124,0,194610,107552,0,195201,88917
2,2015,'870899010',105,  ,KG,0,4733143,1698605,0,441007,159418,0,302492,117059,0,259991,102845,0,506397,162985,0,458651,155585,0,440171,159022,0,403260,134055,0,313728,107861,0,423438,153930,0,343331,131752,0,428381,157396,0,412296,156697
2,2015,'870899010',106,  ,KG,0,394394,343549,0,28651,21275,0,20064,31959,0,27516,21752,0,25554,19738,0,28101,25195,0,42315,41308,0,23790,19456,0,41640,35224,0,32065,35123,0,44917,34928,0,33983,28357,0,45798,29234
2,2015,'870899010',110,  ,KG,0,74043,52397,0,2471,1959,0,2600,2252,0,6782,4496,0,9248,6081,0,6970,4995,0,6818,5428,0,3779,3898,0,8783,5773,0,2161,2115,0,5826,4703,0,10471,4771,0,8134,5926
2,2015,'870899010',111,  ,KG,0,351871,272076,0,33090,23370,0,34209,17965,0,22775,12963,0,19567,15958,0,43277,37045,0,39914,36131,0,32876,29695,0,25915,18819,0,43601,26430,0,18681,18406,0,14197,12501,0,23769,22793
2,2015,'870899010',117,  ,KG,0,120,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,764,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254,0,0,0
2,2015,'870899010',118,  ,KG,0,82492,79276,0,15816,19678,0,23473,22701,0,11265,15767,0,9650,9744,0,2682,1336,0,3182,1586,0,1110,768,0,3419,1726,0,4970,2398,0,3763,1929,0,1055,695,0,2107,948
2,2015,'870899010',123,  ,KG,0,1075094,591042,0,55835,36998,0,79072,42834,0,101066,53690,0,107265,59736,0,67764,37597,0,118300,63697,0,141800,69349,0,49439,29363,0,121371,63831,0,97302,54956,0,66884,38804,0,68996,40187
2,2015,'870899010',125,  ,KG,0,1021,724,0,250,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,351,0,0,0,0,0,0
2,2015,'870899010',203,  ,KG,0,180,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,244,0,70,246,0,40,298,0,0,0,0,0,0,0,0,0
2,2015,'870899010',204,  ,KG,0,7774,2779,0,0,0,0,0,0,0,0,0,0,832,1302,0,0,0,0,6942,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',205,  ,KG,0,31049,36799,0,9550,10265,0,3560,6998,0,179,1070,0,310,1934,0,9029,5792,0,83,465,0,2179,3015,0,527,919,0,2619,3198,0,0,0,0,2989,2729,0,24,414
2,2015,'870899010',206,  ,KG,0,418,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,397,0,202,411,0,0,0,0,0,0
2,2015,'870899010',207,  ,KG,0,109975,31332,0,87,412,0,0,0,0,8280,1179,0,18789,3715,0,8430,2999,0,1210,1525,0,10207,4799,0,43709,8067,0,18600,3512,0,300,1841,0,65,230,0,298,3053
2,2015,'870899010',210,  ,KG,0,27798,26787,0,286,1578,0,247,355,0,166,544,0,731,3206,0,10506,3230,0,3438,4059,0,171,788,0,7938,5012,0,3496,1350,0,318,1226,0,135,777,0,366,4662
2,2015,'870899010',213,  ,KG,0,317255,243446,0,24554,24499,0,4476,4175,0,43629,30062,0,23787,20429,0,2242,5227,0,51878,31178,0,34761,25090,0,22310,15210,0,17887,12729,0,65084,56054,0,1780,4466,0,24867,14327
2,2015,'870899010',215,  ,KG,0,142,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,471,0,61,211,0,0,0,0,0,0
2,2015,'870899010',218,  ,KG,0,5245,4883,0,1909,2040,0,0,0,0,43,242,0,0,0,0,0,0,0,0,0,0,15,227,0,0,0,0,0,0,0,0,0,0,2272,1417,0,1006,957
2,2015,'870899010',220,  ,KG,0,212514,248916,0,22293,25900,0,8822,11027,0,17085,22557,0,28730,34200,0,20581,21185,0,19833,25103,0,10782,9887,0,17440,20723,0,32060,30787,0,13042,14574,0,16653,23919,0,5193,9054
2,2015,'870899010',222,  ,KG,0,18353,11646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468,2029,0,4685,2026,0,0,0,0,6875,6582,0,0,0,0,0,0,0,2325,1009
2,2015,'870899010',223,  ,KG,0,14724,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13540,4224,0,0,0,0,1184,328,0,0,0
2,2015,'870899010',227,  ,KG,0,150,484,0,0,0,0,0,0,0,150,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',234,  ,KG,0,182,2455,0,40,283,0,0,0,0,0,0,0,24,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1964,0,0,0,0,0,0
2,2015,'870899010',242,  ,KG,0,168,242,0,168,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',245,  ,KG,0,67,306,0,0,0,0,0,0,0,67,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',246,  ,KG,0,340,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',302,  ,KG,0,11898,9897,0,29,1622,0,70,289,0,0,0,0,430,837,0,177,634,0,0,0,0,485,598,0,0,0,0,10707,5917,0,0,0,0,0,0,0,0,0
2,2015,'870899010',304,  ,KG,0,233176,295508,0,81675,49182,0,9794,16692,0,15820,20981,0,8922,15282,0,14115,33770,0,9374,18187,0,9856,17638,0,29345,38153,0,10984,25277,0,15404,19852,0,18238,31682,0,9649,8812
2,2015,'870899010',305,  ,KG,0,1379,3319,0,130,1063,0,2,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1676,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899010',410,  ,KG,0,248,2065,0,0,0,0,90,624,0,0,0,0,0,0,0,114,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,643
2,2015,'870899010',601,  ,KG,0,916,1791,0,0,0,0,0,0,0,354,1115,0,0,0,0,0,0,0,0,0,0,498,208,0,0,0,0,64,468,0,0,0,0,0,0,0,0,0
2,2015,'870899090',103,  ,KG,0,8071155,7445876,0,723388,647394,0,572205,521457,0,737815,661369,0,659660,582985,0,655447,609879,0,745888,671374,0,805664,735846,0,572247,515526,0,753848,706894,0,694275,672196,0,655936,590903,0,494782,530053
2,2015,'870899090',105,  ,KG,0,41325449,41051594,0,3584095,3434878,0,3923722,3914205,0,3175972,3174480,0,3047641,2898918,0,3068128,3060649,0,3536954,3413871,0,3984371,3820544,0,3022036,3208275,0,3875642,3857462,0,3120749,3116691,0,3434366,3575088,0,3551773,3576533
2,2015,'870899090',106,  ,KG,0,1840867,2094202,0,161379,180734,0,189143,173183,0,137247,146071,0,144721,184549,0,129630,156057,0,164300,235427,0,183048,193126,0,173656,158396,0,105013,142957,0,168311,188493,0,158032,183825,0,126387,151384
2,2015,'870899090',108,  ,KG,0,3866,16384,0,179,1617,0,1466,3472,0,69,594,0,245,1345,0,18,555,0,147,636,0,146,704,0,45,271,0,355,1912,0,322,1795,0,354,1738,0,520,1745
2,2015,'870899090',110,  ,KG,0,619154,763166,0,56559,101645,0,47979,57959,0,20062,22377,0,59275,61810,0,34479,51839,0,52312,63195,0,51045,62649,0,43583,57092,0,51204,55573,0,76409,84398,0,60037,71295,0,66210,73334
2,2015,'870899090',111,  ,KG,0,13257082,13029741,0,1189612,1105089,0,1103767,1006730,0,1054779,973053,0,1158952,977232,0,897199,862328,0,1250110,1210029,0,1195356,1188874,0,1077810,1077556,0,1212571,1271407,0,1114422,1149137,0,1048710,1149895,0,953794,1058411
2,2015,'870899090',112,  ,KG,0,54971,413475,0,5728,16056,0,4812,27990,0,4982,20781,0,3804,140106,0,4331,14711,0,6955,22683,0,8436,29547,0,4150,19645,0,3039,15162,0,3617,29443,0,3041,60717,0,2076,16634
2,2015,'870899090',113,  ,KG,0,203634,443001,0,17479,39581,0,23408,37095,0,18200,46726,0,18179,36717,0,10067,31191,0,12758,41118,0,23191,39458,0,9253,23357,0,14292,36755,0,20519,40667,0,19466,36406,0,16822,33930
2,2015,'870899090',117,  ,KG,0,2365707,3810809,0,267274,354855,0,178901,304950,0,186595,299697,0,123731,262881,0,163744,297076,0,247668,347671,0,169242,327967,0,173504,295983,0,231999,391588,0,210658,299773,0,209843,296556,0,202548,331812
2,2015,'870899090',118,  ,KG,0,5907308,2620829,0,600729,217667,0,528449,229263,0,395787,185738,0,425568,213389,0,409444,187152,0,379244,180826,0,508237,234308,0,245709,125714,0,585986,244460,0,713952,284001,0,603650,281744,0,510553,236567
2,2015,'870899090',120,  ,KG,0,12168,59451,0,0,0,0,0,0,0,0,0,0,1160,8117,0,0,0,0,0,0,0,2304,10836,0,1920,9173,0,1944,8976,0,2280,10495,0,2560,11854,0,0,0
2,2015,'870899090',123,  ,KG,0,757913,977065,0,92968,116616,0,49264,76539,0,62129,76727,0,59997,71332,0,70861,73050,0,68705,72629,0,58430,83750,0,52989,73165,0,57217,98146,0,69095,93878,0,62840,79223,0,53418,62010
2,2015,'870899090',124,  ,KG,0,400,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,449
2,2015,'870899090',137,  ,KG,0,333,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,344,0,103,207,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',141,  ,KG,0,63,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,301,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',143,  ,KG,0,19,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2159,0,0,0,0,9,559,0,0,0
2,2015,'870899090',147,  ,KG,0,45,1395,0,0,0,0,0,0,0,7,297,0,0,0,0,0,0,0,16,249,0,0,0,0,2,204,0,0,0,0,0,0,0,20,645,0,0,0
2,2015,'870899090',202,  ,KG,0,5647,34239,0,100,1136,0,190,646,0,139,922,0,136,691,0,408,2218,0,607,3159,0,551,3055,0,740,3718,0,542,4422,0,1274,9929,0,659,3390,0,301,953
2,2015,'870899090',203,  ,KG,0,235882,265627,0,20740,26447,0,18908,16076,0,21765,18710,0,17035,16627,0,18151,15874,0,18284,23183,0,20512,41304,0,10931,15536,0,28562,30884,0,21473,21142,0,12937,16527,0,26584,23317
2,2015,'870899090',204,  ,KG,0,1165,12291,0,1,312,0,6,214,0,81,772,0,44,346,0,105,632,0,84,1118,0,0,0,0,169,2171,0,92,1063,0,534,4994,0,0,0,0,49,669
2,2015,'870899090',205,  ,KG,0,407568,1671546,0,21704,103178,0,33787,114464,0,36637,167992,0,28211,134450,0,27670,131157,0,51605,165548,0,42034,135179,0,34649,129565,0,38894,105664,0,25794,204740,0,44138,169578,0,22445,110031
2,2015,'870899090',206,  ,KG,0,943,21896,0,0,0,0,53,931,0,105,1827,0,0,216,0,21,356,0,183,3356,0,123,1451,0,82,2619,0,248,6016,0,0,398,0,29,1348,0,99,3378
2,2015,'870899090',207,  ,KG,0,5746,32597,0,226,2818,0,130,1046,0,772,2845,0,294,1695,0,607,2795,0,460,1930,0,1268,3415,0,741,3002,0,272,2272,0,361,6148,0,319,2397,0,296,2234
2,2015,'870899090',208,  ,KG,0,14791,53336,0,182,1049,0,1447,3991,0,804,4109,0,1098,4849,0,178,2668,0,968,5028,0,1630,6959,0,3399,8804,0,1777,5120,0,1622,4073,0,1410,4292,0,276,2394
2,2015,'870899090',210,  ,KG,0,527534,1674757,0,41470,100500,0,30409,109660,0,43994,167096,0,44635,138513,0,52356,142023,0,50932,208256,0,28959,73096,0,35336,112890,0,65098,211652,0,50433,159173,0,40245,139994,0,43667,111904
2,2015,'870899090',211,  ,KG,0,16,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',213,  ,KG,0,1294737,8285410,0,79890,649926,0,75608,577653,0,86072,1969295,0,76462,367176,0,256679,724352,0,75374,398479,0,80449,423700,0,79716,385774,0,85923,506079,0,166812,681845,0,125620,831449,0,106132,769682
2,2015,'870899090',215,  ,KG,0,10346,58997,0,232,2127,0,144,763,0,236,5594,0,261,22957,0,742,1613,0,182,1204,0,300,1461,0,353,1968,0,2112,4595,0,1372,3177,0,3338,7925,0,1074,5613
2,2015,'870899090',217,  ,KG,0,12082,44435,0,1162,1408,0,362,984,0,494,2213,0,445,2633,0,458,3670,0,745,2934,0,1032,2618,0,310,2245,0,1592,5182,0,767,3457,0,2030,10041,0,2685,7050
2,2015,'870899090',218,  ,KG,0,318862,824470,0,28009,88030,0,9573,30946,0,28876,85725,0,16932,55226,0,40338,112184,0,29111,56365,0,20908,52003,0,13920,41207,0,24921,48564,0,34588,98341,0,40243,91234,0,31443,64645
2,2015,'870899090',220,  ,KG,0,219551,955272,0,22809,70347,0,10927,73258,0,29199,92122,0,15574,88387,0,29876,108929,0,34641,125047,0,16476,101366,0,11495,57843,0,14412,41740,0,17128,88149,0,8583,62810,0,8431,45274
2,2015,'870899090',221,  ,KG,0,18,600,0,0,0,0,0,0,0,0,0,0,16,300,0,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',222,  ,KG,0,29489,37471,0,3205,3124,0,0,0,0,6938,9131,0,201,215,0,4775,6115,0,8249,11110,0,2712,3229,0,1132,1701,0,0,0,0,620,571,0,1657,2275,0,0,0
2,2015,'870899090',223,  ,KG,0,144623,177869,0,16427,18497,0,7085,9552,0,9933,17980,0,2646,5147,0,12267,12396,0,17168,18498,0,18388,18671,0,14558,18965,0,11914,11324,0,15848,16722,0,12599,18129,0,5790,11988
2,2015,'870899090',224,  ,KG,0,525,5715,0,0,0,0,46,255,0,50,229,0,0,0,0,0,0,0,160,1045,0,0,0,0,0,0,0,91,2380,0,70,294,0,108,1512,0,0,0
2,2015,'870899090',225,  ,KG,0,49446,197763,0,7215,31924,0,5307,17547,0,6146,21280,0,4809,7069,0,1278,5805,0,5253,25468,0,3204,14460,0,2968,21254,0,942,8641,0,6978,19593,0,498,7175,0,4848,17547
2,2015,'870899090',227,  ,KG,0,21149,187735,0,1151,11754,0,9847,42998,0,1036,13364,0,1184,14265,0,430,5817,0,602,10163,0,1325,20556,0,761,7475,0,2361,24135,0,1267,16837,0,665,12814,0,520,7557
2,2015,'870899090',230,  ,KG,0,5,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,700,0,0,0
2,2015,'870899090',231,  ,KG,0,1192,16384,0,83,4136,0,72,2718,0,436,2416,0,76,874,0,42,457,0,36,1533,0,257,1164,0,0,0,0,23,257,0,46,667,0,24,306,0,97,1856
2,2015,'870899090',232,  ,KG,0,100,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2794,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',234,  ,KG,0,19616,286072,0,511,4285,0,529,2625,0,891,2592,0,561,2919,0,2607,9614,0,2546,91871,0,2244,20753,0,1700,58250,0,1953,40449,0,3134,40024,0,2116,8601,0,824,4089
2,2015,'870899090',241,  ,KG,0,79,775,0,0,0,0,0,0,0,0,0,0,32,287,0,29,244,0,0,0,0,0,0,0,18,244,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',242,  ,KG,0,9474,22381,0,349,562,0,1151,1848,0,908,2520,0,843,2516,0,698,2379,0,1406,2614,0,85,829,0,520,852,0,1544,3057,0,858,2144,0,719,2115,0,393,945
2,2015,'870899090',245,  ,KG,0,408490,2170795,0,56326,276399,0,42474,178704,0,23479,179444,0,37303,258490,0,31581,122971,0,36617,201115,0,28537,156415,0,33789,187594,0,23042,115288,0,32587,168864,0,30451,187118,0,32304,138393
2,2015,'870899090',246,  ,KG,0,53666,80968,0,14496,20239,0,321,2072,0,4349,5440,0,3175,3175,0,4386,18910,0,7941,8776,0,3297,4061,0,167,1120,0,8552,8217,0,48,417,0,131,1498,0,6803,7043
2,2015,'870899090',302,  ,KG,0,242815,644051,0,27997,67572,0,19639,45124,0,19731,43838,0,34673,87450,0,6670,18235,0,9656,28729,0,21469,59808,0,18440,64641,0,17659,46487,0,18364,52542,0,22191,59710,0,26326,69915
2,2015,'870899090',304,  ,KG,0,3511249,8899905,0,270279,585009,0,284061,570722,0,330781,820688,0,263905,648177,0,269692,639202,0,361179,965985,0,388628,917468,0,269487,820521,0,334796,814146,0,244248,785583,0,250724,611275,0,243469,721129
2,2015,'870899090',305,  ,KG,0,929373,1495951,0,37197,60955,0,31850,48944,0,22338,60071,0,14173,29467,0,25543,47486,0,37991,62405,0,52174,88357,0,16537,40998,0,97198,161379,0,152822,206515,0,153850,244462,0,287700,444912
2,2015,'870899090',328,  ,KG,0,20,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,466
2,2015,'870899090',406,  ,KG,0,27,523,0,1,212,0,26,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870899090',409,  ,KG,0,30,1310,0,0,0,0,20,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,252,0,0,0
2,2015,'870899090',410,  ,KG,0,4660,42395,0,40,1144,0,163,1367,0,113,1147,0,11,846,0,1032,6772,0,433,3635,0,1256,17134,0,118,2789,0,313,2120,0,430,1451,0,371,2436,0,380,1554
2,2015,'870899090',413,  ,KG,0,490,7773,0,89,2655,0,45,659,0,0,0,0,0,0,0,0,0,0,1,425,0,274,2476,0,25,484,0,10,635,0,15,218,0,31,221,0,0,0
2,2015,'870899090',501,  ,KG,0,80,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1296,0,0,0,0,0,0
2,2015,'870899090',504,  ,KG,0,35,1592,0,12,344,0,0,0,0,7,246,0,0,0,0,0,0,0,0,0,0,0,0,0,4,269,0,0,0,0,0,0,0,12,733,0,0,0
2,2015,'870899090',551,  ,KG,0,28584,45662,0,7318,11024,0,109,1458,0,6495,10223,0,9115,13598,0,0,0,0,38,412,0,182,451,0,327,987,0,78,412,0,1335,1888,0,2226,3241,0,1361,1968
2,2015,'870899090',601,  ,KG,0,86186,93447,0,9893,10372,0,2586,4817,0,7229,7134,0,2911,3529,0,15976,13788,0,2128,2017,0,11517,8924,0,8024,10883,0,9051,10850,0,4582,4912,0,3346,5133,0,8943,11088
2,2015,'870899090',606,  ,KG,0,1545,21535,0,0,0,0,342,2482,0,11,876,0,296,1613,0,8,773,0,30,3204,0,183,3911,0,12,1049,0,255,827,0,342,2068,0,38,2329,0,28,2403
2,2015,'870911000',105,NO,KG,317,27606,40333,1,996,869,0,0,0,0,0,0,6,736,2556,0,0,0,0,0,0,0,0,0,70,7560,25110,95,10340,5029,3,33,415,140,7636,6029,2,305,325
2,2015,'870911000',106,NO,KG,974,71355,83494,21,10400,10184,230,14092,16569,5,3000,2608,176,8310,9246,4,2800,2225,165,8161,10061,96,7594,10161,129,6847,8885,5,1500,2774,4,1600,2244,139,7051,8537,0,0,0
2,2015,'870911000',110,NO,KG,1,63,496,0,0,0,0,0,0,1,63,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870911000',123,NO,KG,5,3620,5324,0,0,0,0,0,0,2,1920,2321,0,0,0,0,0,0,0,0,0,2,1120,1965,0,0,0,0,0,0,0,0,0,1,580,1038,0,0,0
2,2015,'870911000',207,NO,KG,50,4368,17043,0,0,0,0,0,0,8,500,2757,0,0,0,0,0,0,0,0,0,0,0,0,12,1185,4242,0,0,0,0,0,0,12,1089,4302,18,1594,5742
2,2015,'870911000',210,NO,KG,1,18000,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870911000',213,NO,KG,2,2569,12164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1804,8588,0,0,0,0,0,0,0,0,0,1,765,3576
2,2015,'870911000',234,NO,KG,1,770,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,770,1674
2,2015,'870911000',245,NO,KG,1,145,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,642,0,0,0,0,0,0,0,0,0
2,2015,'870911000',302,NO,KG,8,5515,181814,1,800,28920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,11007,6,4500,141887
2,2015,'870911000',304,NO,KG,1,4423,14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4423,14431,0,0,0,0,0,0
2,2015,'870919000',105,NO,KG,3,91000,135957,0,0,0,2,75100,122089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15900,13868,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870919000',204,NO,KG,1,13700,23104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13700,23104,0,0,0,0,0,0
2,2015,'870919000',207,NO,KG,1,11662,18511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11662,18511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870919000',210,NO,KG,1,28000,22903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28000,22903,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870919000',223,NO,KG,3,36650,67984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26350,44978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10300,23006
2,2015,'870919000',302,NO,KG,2,49450,46221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28225,24364,1,21225,21857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870990000',103,  ,KG,0,2021,1361,0,0,0,0,1980,971,0,0,0,0,41,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870990000',105,  ,KG,0,79604,30344,0,0,0,0,0,0,0,750,495,0,200,458,0,16872,5393,0,22556,7722,0,16872,5569,0,1750,1140,0,0,0,0,2418,860,0,0,0,0,18186,8707
2,2015,'870990000',106,  ,KG,0,98,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,224,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'870990000',111,  ,KG,0,8,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
