aExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2012,'853321000',210,TH,KG,165,38,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,545,0,0,0,50,22,237,115,2,275,0,0,0
2,2012,'853321000',213,TH,KG,2903,2272,127896,108,151,8720,268,171,12946,161,108,10239,41,49,5360,250,195,10016,189,95,5336,256,195,13738,340,224,9466,96,132,8178,417,368,15991,550,410,15815,227,174,12091
2,2012,'853321000',215,TH,KG,14,19,3550,0,0,0,0,0,0,3,10,1002,0,0,0,0,0,0,2,1,207,3,1,270,0,0,0,3,3,1055,0,0,0,3,4,1016,0,0,0
2,2012,'853321000',217,TH,KG,33,63,275,33,63,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853321000',227,TH,KG,0,2,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272,0,0,0
2,2012,'853321000',245,TH,KG,140,35,744,7,1,482,0,0,0,0,0,0,133,34,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853321000',302,TH,KG,3560,61,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,61,1556,0,0,0,0,0,0
2,2012,'853321000',304,TH,KG,24655,6981,307248,4499,419,30948,1379,707,29020,1478,1930,42337,2086,2421,33307,967,158,15291,6069,139,29644,751,228,11528,1572,190,20730,1176,145,19834,1668,207,26476,1604,253,20685,1406,184,27448
2,2012,'853321000',305,TH,KG,245,68,4865,2,8,228,2,2,230,10,15,1010,208,5,712,0,1,269,4,10,688,0,0,0,0,0,0,0,0,0,8,11,558,4,11,444,7,5,726
2,2012,'853321000',501,TH,KG,24,11,456,12,7,229,12,4,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853321000',601,TH,KG,382,14,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,7,240,211,7,326,0,0,0,0,0,0
2,2012,'853329000',103,TH,KG,741,7920,58559,100,453,1516,5,740,2006,202,879,14189,126,135,1336,5,214,9233,0,838,2899,101,1656,6901,200,432,2345,0,1163,6884,0,369,1564,0,843,6444,2,198,3242
2,2012,'853329000',105,TH,KG,33062,328952,301064,779,1840,7425,45,3578,3906,1949,11216,19993,1360,49051,32865,5734,49641,24471,4987,51765,39619,3591,48752,34197,2812,7626,15279,2546,20237,20587,476,45365,22671,2642,26028,21373,6141,13853,58678
2,2012,'853329000',106,TH,KG,15438,34349,95265,5010,8154,21182,6,363,1005,20,2000,1328,4253,1536,11385,1109,7748,19416,219,1996,4058,370,5937,9845,393,5269,12079,593,365,2572,849,388,1691,1922,509,7739,694,84,2965
2,2012,'853329000',108,TH,KG,3597,50,5513,0,0,0,0,2,616,177,11,1432,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,117,9,2076,0,0,0,2296,9,240,1007,19,945
2,2012,'853329000',110,TH,KG,201,1687,11244,38,320,2102,63,536,3540,0,0,0,45,377,2524,32,268,1824,23,186,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',111,TH,KG,2354,73433,198281,60,7160,15149,67,8074,17598,123,14619,28236,141,17118,34659,441,7763,20344,1329,10204,26203,95,5350,13965,44,2659,6824,0,0,0,47,169,34180,7,317,1123,0,0,0
2,2012,'853329000',112,TH,KG,50,73,1204,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,50,70,522,0,0,0,0,0,0,0,0,0,0,0,0,0,3,289,0,0,0
2,2012,'853329000',113,TH,KG,16362,549,13985,303,1,236,0,5,853,110,117,1581,0,0,0,0,0,0,0,0,0,12585,249,4783,563,20,1118,500,12,613,845,15,881,1447,43,2505,9,87,1415
2,2012,'853329000',117,TH,KG,1286,10967,30399,0,1628,3304,0,848,1592,0,1009,1973,1,1486,2680,0,466,987,0,1289,2831,0,879,2021,200,1224,4174,0,260,680,250,293,2145,835,708,5663,0,877,2349
2,2012,'853329000',118,TH,KG,513,232,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,907,0,0,0,0,0,0,0,0,0,98,19,2527,301,149,2679,114,40,1529
2,2012,'853329000',123,TH,KG,5,2,226,0,0,0,0,0,0,0,0,0,5,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',143,TH,KG,0,6,9632,0,0,0,0,0,1471,0,0,0,0,0,0,0,0,0,0,0,887,0,0,2767,0,0,1869,0,0,0,0,4,2293,0,2,345,0,0,0
2,2012,'853329000',204,TH,KG,0,1018,4891,0,0,0,0,486,1973,0,0,0,0,114,890,0,418,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',205,TH,KG,21,13623,37926,9,1465,5689,0,863,2170,0,809,2068,0,2732,5741,0,1898,5358,0,1150,2707,0,1300,3356,8,222,2269,4,1488,4139,0,500,1262,0,15,216,0,1181,2951
2,2012,'853329000',206,TH,KG,1,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',210,TH,KG,0,404,10725,0,2,575,0,40,2242,0,156,428,0,25,868,0,0,0,0,72,2289,0,60,1394,0,1,276,0,1,263,0,4,1312,0,25,473,0,18,605
2,2012,'853329000',213,TH,KG,26,15505,41363,0,2877,7565,0,392,1690,1,1020,3147,0,1373,3480,0,1902,3812,0,70,228,4,805,1923,0,701,1599,9,2286,5964,0,1314,3501,12,1648,4600,0,1117,3854
2,2012,'853329000',215,TH,KG,0,1,873,0,1,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',218,TH,KG,0,8,12466,0,5,12098,0,3,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',220,TH,KG,0,83728,177182,0,20193,41457,0,19160,34335,0,8040,16512,0,10790,26169,0,10560,23446,0,8056,17285,0,4098,9155,0,320,4254,0,0,0,0,1612,2443,0,899,2126,0,0,0
2,2012,'853329000',225,TH,KG,1680,167,3655,0,75,1680,0,0,0,0,0,0,0,34,843,0,24,538,0,0,0,1680,34,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853329000',241,TH,KG,269,14,2329,60,2,510,42,2,357,12,3,576,0,0,0,27,3,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4,244,0,0,0
2,2012,'853329000',245,TH,KG,0,184,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,722,0,0,0,0,0,0
2,2012,'853329000',304,TH,KG,2965,3110,407265,275,124,44800,7,128,23793,252,257,21774,1121,298,68913,447,138,49099,64,417,18598,34,97,27798,7,92,36061,51,848,18646,425,288,25758,198,181,46603,84,242,25422
2,2012,'853329000',305,TH,KG,30,257,24514,0,6,1114,13,12,4498,0,6,1282,7,16,4184,4,10,3165,2,43,4948,0,47,2236,0,70,1853,0,17,286,0,0,0,0,0,0,4,30,948
2,2012,'853329000',311,TH,KG,25,90,14276,1,14,969,2,6,1344,3,13,2041,1,1,769,0,3,768,2,1,374,6,16,1980,0,2,837,4,8,1602,4,23,2677,2,3,915,0,0,0
2,2012,'853331000',105,TH,KG,8462,46781,106951,1019,4803,9366,119,704,3335,1556,4318,14821,26,435,2101,707,4215,8014,222,1479,5196,1375,9056,18643,659,5434,10069,563,3698,7452,857,3496,10099,896,6217,10365,463,2926,7490
2,2012,'853331000',110,TH,KG,41,105,812,0,0,0,21,36,343,11,14,215,9,55,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853331000',113,TH,KG,25,106,620,0,0,0,15,86,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,284
2,2012,'853331000',205,TH,KG,0,4,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1172,0,0,0,0,0,0,0,2,230
2,2012,'853331000',210,TH,KG,0,30,987,0,0,0,0,0,0,0,0,0,0,0,0,0,14,704,0,16,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853331000',213,TH,KG,0,13,3294,0,3,312,0,3,467,0,0,0,0,0,0,0,0,0,0,3,336,0,3,402,0,0,0,0,0,0,0,0,0,0,1,1777,0,0,0
2,2012,'853331000',215,TH,KG,0,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,239,0,0,0
2,2012,'853331000',245,TH,KG,179,31,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,354,179,26,355,0,0,0,0,0,0
2,2012,'853331000',304,TH,KG,1,162,41265,0,8,1759,0,29,2080,0,2,1861,0,17,5127,0,3,7784,0,13,3881,0,7,13451,1,20,719,0,5,908,0,4,246,0,11,980,0,43,2469
2,2012,'853331000',305,TH,KG,73,966,39976,11,93,3856,7,31,2354,5,102,3728,6,46,3033,8,184,5317,4,101,3069,3,77,2818,7,25,2089,5,100,3083,9,148,6674,7,55,3066,1,4,889
2,2012,'853339000',103,TH,KG,4,4467,8425,0,220,383,0,0,0,0,206,476,0,493,876,0,575,1181,0,0,0,0,0,0,0,0,0,1,330,787,0,740,1189,1,808,1379,2,1095,2154
2,2012,'853339000',105,TH,KG,3049,515,6942,248,150,888,630,77,1812,0,0,0,0,0,0,15,44,816,0,41,205,0,0,0,2,60,201,33,49,597,0,0,0,2121,94,2423,0,0,0
2,2012,'853339000',106,TH,KG,347,16186,20040,120,2300,2709,0,480,467,187,2425,3545,0,1286,1247,1,3410,3321,2,90,347,1,1500,1432,0,1020,955,0,952,2237,36,863,1997,0,1100,1070,0,760,713
2,2012,'853339000',111,TH,KG,403,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',117,TH,KG,346,22,672,0,0,0,0,0,0,0,0,0,346,22,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',118,TH,KG,0,20,518,0,0,0,0,20,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',143,TH,KG,4,9,785,0,0,0,0,0,0,0,0,0,0,0,0,4,9,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',205,TH,KG,6,220,8007,0,16,215,3,50,1000,0,42,807,0,0,0,1,21,225,2,70,850,0,0,0,0,1,357,0,0,0,0,0,0,0,20,4553,0,0,0
2,2012,'853339000',207,TH,KG,2,5,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,221,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',213,TH,KG,0,355,555,0,0,0,0,355,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',218,TH,KG,3,26,5487,1,10,1319,0,0,0,2,12,3539,0,3,328,0,0,0,0,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',220,TH,KG,0,10,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,339
2,2012,'853339000',225,TH,KG,0,34,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,239,0,0,0,0,19,673,0,0,0
2,2012,'853339000',245,TH,KG,4,34,259,0,0,0,0,0,0,0,0,0,4,34,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853339000',304,TH,KG,201,133,50710,0,3,468,0,6,5022,0,27,1888,0,5,3587,0,20,12477,0,7,1883,0,7,8491,0,3,1361,0,5,3295,200,21,5671,1,20,4307,0,9,2260
2,2012,'853339000',305,TH,KG,6,211,4836,0,0,0,2,55,1068,0,13,843,0,0,0,1,28,568,0,0,0,0,0,0,1,40,811,0,0,0,0,0,0,1,32,626,1,43,920
2,2012,'853339000',311,TH,KG,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853340000',103,TH,KG,247325,3750,392769,10430,108,15766,15071,283,23340,24049,243,37625,29045,291,43735,25242,458,36493,23882,146,34673,29089,317,41801,7547,402,11206,9509,359,31809,29054,449,42424,21097,370,41097,23310,324,32800
2,2012,'853340000',105,TH,KG,614624,801770,6668857,92791,68991,554514,34279,55799,394898,50857,73117,493618,41479,68001,504643,68648,76769,708760,47818,71801,611235,58704,77017,633630,48755,68103,592674,55938,71992,667727,39541,54104,461582,33554,61932,564187,42260,54144,481389
2,2012,'853340000',106,TH,KG,80440,83457,388310,5224,11947,38976,2159,4842,21673,984,3306,23756,4117,5823,25510,11968,8695,47646,8225,6979,34759,5184,10107,39259,3656,5086,27808,7484,6686,30979,13236,7158,36391,9817,5980,29949,8386,6848,31604
2,2012,'853340000',108,TH,KG,258,285,3020,0,0,0,20,32,324,0,0,0,0,1,443,0,0,0,0,0,0,15,33,300,200,143,285,0,0,0,0,0,0,18,76,1345,5,0,323
2,2012,'853340000',110,TH,KG,890,2226,24666,37,100,1190,18,51,578,32,85,675,55,143,1225,71,269,2276,66,185,1760,52,160,1869,87,216,2172,62,130,1414,114,241,2843,96,214,2557,200,432,6107
2,2012,'853340000',111,TH,KG,82377,2422,109989,4766,359,8226,4953,396,8915,6428,697,8664,4948,15,4609,6974,292,9448,7396,22,7725,8048,31,8916,9107,47,10363,7495,71,10135,7607,173,12038,8582,156,10918,6073,163,10032
2,2012,'853340000',112,TH,KG,271,51,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,19,331,0,0,0,0,0,0,0,0,0,92,32,668,0,0,0,0,0,0
2,2012,'853340000',113,TH,KG,18971,30239,347222,1222,2109,21083,979,1536,15413,1236,2501,21050,1005,1636,20762,1264,2607,22699,1171,2643,71702,2659,2985,28675,1620,3786,28819,1670,2581,28547,2069,2512,25381,2307,2589,38161,1769,2754,24930
2,2012,'853340000',117,TH,KG,105,9,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,100,2,432,4,4,257,1,3,262,0,0,0,0,0,0,0,0,0
2,2012,'853340000',118,TH,KG,22752,43061,282132,1457,2233,16379,893,1502,10578,1384,1926,20111,605,879,5763,818,1400,9710,1037,1421,14217,2280,3794,28814,2402,4632,34739,1885,4963,35177,3688,6040,39880,2870,6684,33728,3433,7587,33036
2,2012,'853340000',143,TH,KG,73,563,3025,50,7,543,0,0,0,22,556,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,395,0,0,488,0,0,528
2,2012,'853340000',203,TH,KG,0,1,261,0,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853340000',204,TH,KG,0,9,1171,0,3,344,0,1,275,0,0,0,0,0,0,0,1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,4,278,0,0,0,0,0,0
2,2012,'853340000',205,TH,KG,0,237,17304,0,32,1371,0,1,256,0,8,5062,0,0,267,0,120,897,0,2,451,0,0,0,0,25,3212,0,0,0,0,42,978,0,5,3286,0,2,1524
2,2012,'853340000',207,TH,KG,0,84,13622,0,4,409,0,3,311,0,12,1923,0,16,2015,0,12,2894,0,0,0,0,0,0,0,5,509,0,2,381,0,5,943,0,25,4237,0,0,0
2,2012,'853340000',209,TH,KG,0,4,1335,0,0,408,0,0,242,0,0,470,0,0,0,0,0,0,0,0,0,0,4,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853340000',210,TH,KG,37,167,29375,0,3,2908,0,12,2303,0,12,3008,0,55,7605,35,10,1103,0,30,3947,2,2,1342,0,0,0,0,0,1144,0,15,2688,0,19,1482,0,9,1845
2,2012,'853340000',213,TH,KG,1701,2308,102482,7,416,5577,24,142,9256,31,158,7459,1356,52,8536,49,324,12974,23,76,7319,73,245,12610,38,75,6797,38,138,7917,41,341,12378,9,63,2766,12,278,8893
2,2012,'853340000',215,TH,KG,11,807,16959,0,60,1256,0,101,1375,0,70,1851,0,90,1042,0,56,1852,11,64,1253,0,70,1189,0,45,884,0,40,628,0,80,1584,0,48,1306,0,83,2739
2,2012,'853340000',218,TH,KG,0,1,397,0,0,0,0,0,0,0,1,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853340000',220,TH,KG,0,278,815,0,0,0,0,22,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,482,0,0,0,0,0,0
2,2012,'853340000',225,TH,KG,877,372,14578,0,0,0,233,102,3687,0,0,0,292,102,4151,0,0,0,117,42,1675,117,37,1669,59,21,839,57,21,821,0,0,0,2,47,1736,0,0,0
2,2012,'853340000',232,TH,KG,0,325,1194,0,0,0,0,0,0,0,325,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853340000',241,TH,KG,7584,258,23354,494,19,1723,484,14,1917,480,19,1959,396,21,2215,363,15,1384,732,34,3407,466,19,1659,340,18,1768,492,18,2563,291,16,2042,260,14,1536,2786,51,1181
2,2012,'853340000',245,TH,KG,24,321,1018,24,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,660,0,0,0
2,2012,'853340000',302,TH,KG,1000,55,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,16,2281,0,39,458,0,0,0,0,0,0
2,2012,'853340000',304,TH,KG,2021,6537,567650,205,702,70511,144,505,36408,150,487,41130,123,119,21519,193,976,55281,331,541,40075,38,82,16606,261,828,103396,37,278,19655,240,890,73195,180,728,57776,119,401,32098
2,2012,'853340000',305,TH,KG,948,1128,43095,99,122,7069,47,75,4554,64,76,3441,37,39,1738,127,143,4925,166,165,5458,136,130,3874,55,85,2178,71,97,2728,80,97,3489,31,47,2078,35,52,1563
2,2012,'853340000',311,TH,KG,449,416,31410,15,4,946,30,37,4917,133,73,2884,19,15,1245,40,51,2134,35,48,4970,32,31,3132,61,58,2985,20,27,1673,15,14,921,25,25,2320,24,33,3283
2,2012,'853340000',410,TH,KG,763,5,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,5,614,0,0,0
2,2012,'853390000',103,  ,KG,0,8645,121166,0,1646,21739,0,2363,30795,0,2648,36709,0,1706,27093,0,276,4448,0,6,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',105,  ,KG,0,40550,261299,0,3426,43772,0,5354,10249,0,2623,18115,0,3303,49619,0,5982,66817,0,6060,15348,0,1700,11559,0,1960,12453,0,5782,12183,0,1031,9905,0,1155,4414,0,2174,6865
2,2012,'853390000',106,  ,KG,0,1302,18344,0,0,0,0,0,0,0,297,1824,0,0,0,0,526,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,147,432,0,320,13438,0,12,363
2,2012,'853390000',108,  ,KG,0,2,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,619,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0
2,2012,'853390000',110,  ,KG,0,2519,17146,0,0,0,0,0,0,0,108,795,0,161,1080,0,239,1640,0,78,513,0,319,2518,0,199,1666,0,168,1247,0,442,2911,0,512,2956,0,293,1820
2,2012,'853390000',111,  ,KG,0,4495,23823,0,0,0,0,5,1383,0,407,2256,0,105,696,0,252,1393,0,50,504,0,503,9839,0,127,990,0,35,276,0,267,1123,0,1340,2787,0,1404,2576
2,2012,'853390000',112,  ,KG,0,5768,4186,0,1212,862,0,2278,1650,0,0,0,0,0,0,0,0,0,0,2278,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',113,  ,KG,0,30208,85471,0,6390,12929,0,3912,10243,0,5241,11420,0,4625,12255,0,2047,5362,0,5,266,0,4520,8211,0,89,332,0,347,1621,0,0,0,0,1432,11951,0,1600,10881
2,2012,'853390000',118,  ,KG,0,30711,142744,0,6453,30567,0,5381,18936,0,4674,16943,0,2453,13625,0,2437,9675,0,2094,9472,0,962,6050,0,1508,9715,0,2067,11736,0,437,4387,0,1016,4706,0,1229,6932
2,2012,'853390000',143,  ,KG,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',203,  ,KG,0,84,1885,0,0,0,0,0,0,0,0,0,0,13,260,0,30,245,0,27,1019,0,14,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',204,  ,KG,0,15,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',205,  ,KG,0,2,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',207,  ,KG,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',209,  ,KG,0,1,710,0,0,0,0,1,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',210,  ,KG,0,222,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,116,653,0,0,0,0,0,0,0,0,0,0,0,0,0,106,737
2,2012,'853390000',213,  ,KG,0,1026,33520,0,14,3279,0,290,668,0,253,2762,0,4,1071,0,5,1702,0,94,1367,0,34,2610,0,6,2159,0,12,3861,0,287,7343,0,17,3631,0,10,3067
2,2012,'853390000',215,  ,KG,0,266,36302,0,13,3596,0,8,823,0,45,5446,0,42,6397,0,11,3326,0,41,4232,0,24,2227,0,1,417,0,13,1317,0,48,5411,0,0,0,0,20,3110
2,2012,'853390000',218,  ,KG,0,9,245,0,9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',220,  ,KG,0,449,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,2839
2,2012,'853390000',245,  ,KG,0,40,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,736,0,0,0,0,0,0,0,0,0
2,2012,'853390000',302,  ,KG,0,3,338,0,0,0,0,0,0,0,0,0,0,3,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'853390000',304,  ,KG,0,665,90459,0,145,12230,0,28,2840,0,101,13684,0,61,11206,0,58,8925,0,36,12555,0,74,12203,0,31,6384,0,18,2189,0,60,6459,0,51,645,0,2,1139
2,2012,'853400000',103,  ,KG,0,1408383,8874006,0,58496,549072,0,96376,562830,0,75058,531789,0,109030,675265,0,109883,1088972,0,63826,909345,0,58575,793569,0,110680,790317,0,165254,775796,0,259411,771160,0,129441,601951,0,172353,823940
2,2012,'853400000',105,  ,KG,0,6606853,49503219,0,601846,3552614,0,479740,3293412,0,556017,3831838,0,481739,3914469,0,562926,4002975,0,583426,4185967,0,618079,4460315,0,578419,4576670,0,575442,4732212,0,523014,4365369,0,542575,4227167,0,503630,4360211
2,2012,'853400000',106,  ,KG,0,1235814,10728426,0,115738,932812,0,104338,1011290,0,110524,878808,0,89680,678930,0,105436,896301,0,108545,1020160,0,119524,969815,0,104549,788461,0,98378,732283,0,110724,994680,0,89822,1017630,0,78556,807256
2,2012,'853400000',108,  ,KG,0,109992,1042053,0,15865,106848,0,22513,147279,0,23429,170908,0,9943,88640,0,6197,70199,0,5759,66109,0,5848,62415,0,5875,71026,0,4226,64646,0,3498,48809,0,4243,78804,0,2596,66370
2,2012,'853400000',110,  ,KG,0,437010,8455708,0,40837,736468,0,35005,707320,0,37658,680771,0,33570,677037,0,36035,651674,0,38447,810053,0,39999,857456,0,35160,730778,0,36798,669019,0,38472,704667,0,31609,705739,0,33420,524726
2,2012,'853400000',111,  ,KG,0,537188,2962698,0,101316,393889,0,72591,332204,0,62713,311703,0,34287,204010,0,47372,250900,0,40702,221314,0,35148,240260,0,25671,207192,0,30481,202326,0,28388,195879,0,35818,227298,0,22701,175723
2,2012,'853400000',112,  ,KG,0,168092,2625312,0,3443,81174,0,8562,148736,0,18047,346450,0,10071,204232,0,12744,249532,0,18392,286513,0,9960,151314,0,14054,176942,0,18757,254423,0,15140,213011,0,15345,204107,0,23577,308878
2,2012,'853400000',113,  ,KG,0,336374,1740864,0,34461,139518,0,30267,144651,0,34670,196672,0,22565,146765,0,34761,163708,0,22837,119730,0,23013,135119,0,29390,154455,0,17602,98082,0,21574,110780,0,29170,186788,0,36064,144596
2,2012,'853400000',117,  ,KG,0,90334,4241411,0,3901,54456,0,2631,88704,0,5780,293379,0,4300,122192,0,4017,133513,0,4837,198307,0,7310,287743,0,8450,377578,0,11093,468366,0,12953,652594,0,13150,822119,0,11912,742460
2,2012,'853400000',118,  ,KG,0,15328,273847,0,2610,41295,0,2825,44597,0,261,13900,0,245,6698,0,286,4960,0,3782,55166,0,3487,47927,0,360,10840,0,380,36694,0,570,4359,0,470,6589,0,52,822
2,2012,'853400000',123,  ,KG,0,946,45005,0,0,0,0,0,310,0,0,0,0,74,3778,0,0,0,0,0,0,0,76,4906,0,51,3273,0,41,17903,0,579,7584,0,46,2141,0,79,5110
2,2012,'853400000',129,  ,KG,0,3535,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,3535,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
